No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,172.20.40.110,151.101.130.187,TLSv1.2,2796,Application Data
2,0.0234146,151.101.130.187,172.20.40.110,TCP,60,443  >  59702 [ACK] Seq=1 Ack=2743 Win=212 Len=0
3,0.0234146,151.101.130.187,172.20.40.110,TLSv1.2,374,Application Data
4,0.0435028,172.20.40.110,151.101.130.187,TLSv1.2,2795,Application Data
5,0.0547027,151.101.130.187,172.20.40.110,TCP,374,"[TCP Spurious Retransmission] 443  >  59702 [PSH, ACK] Seq=1 Ack=2743 Win=212 Len=320"
6,0.0547878,172.20.40.110,151.101.130.187,TCP,66,[TCP Dup ACK 4#1] 59702  >  443 [ACK] Seq=5484 Ack=321 Win=254 Len=0 SLE=1 SRE=321
7,0.0570385,151.101.130.187,172.20.40.110,TCP,60,443  >  59702 [ACK] Seq=321 Ack=5484 Win=207 Len=0
8,0.0627748,151.101.130.187,172.20.40.110,TLSv1.2,142,Application Data
9,0.0927345,151.101.130.187,172.20.40.110,TCP,142,"[TCP Retransmission] 443  >  59702 [PSH, ACK] Seq=321 Ack=5484 Win=207 Len=88"
10,0.0928415,172.20.40.110,151.101.130.187,TCP,66,59702  >  443 [ACK] Seq=5484 Ack=409 Win=254 Len=0 SLE=321 SRE=409
11,0.6283463,172.20.40.110,151.101.130.187,TCP,54,"59702  >  443 [FIN, ACK] Seq=5484 Ack=409 Win=254 Len=0"
12,0.6410857,151.101.130.187,172.20.40.110,TCP,60,443  >  59702 [ACK] Seq=409 Ack=5485 Win=207 Len=0
13,0.6410857,151.101.130.187,172.20.40.110,TLSv1.2,78,Application Data
14,0.6410857,151.101.130.187,172.20.40.110,TCP,60,"443  >  59702 [FIN, ACK] Seq=433 Ack=5485 Win=207 Len=0"
15,0.6412139,172.20.40.110,151.101.130.187,TCP,54,"59702  >  443 [RST, ACK] Seq=5485 Ack=433 Win=0 Len=0"
16,2.7907142,172.20.40.110,151.101.66.187,TCP,66,57118  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
17,2.8010641,151.101.66.187,172.20.40.110,TCP,66,"443  >  57118 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM WS=512"
18,2.8012127,172.20.40.110,151.101.66.187,TCP,54,57118  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0
19,2.8024615,172.20.40.110,151.101.66.187,TLSv1.3,2001,Client Hello (SNI=www.target.com)
20,2.8151266,151.101.66.187,172.20.40.110,TCP,60,443  >  57118 [ACK] Seq=1 Ack=1381 Win=144896 Len=0
21,2.8151266,151.101.66.187,172.20.40.110,TCP,60,443  >  57118 [ACK] Seq=1 Ack=1948 Win=144384 Len=0
22,2.8151266,151.101.66.187,172.20.40.110,TLSv1.3,1434,"Server Hello, Change Cipher Spec, Application Data, Application Data"
23,2.8151266,151.101.66.187,172.20.40.110,TLSv1.3,215,Application Data
24,2.8152324,172.20.40.110,151.101.66.187,TCP,54,57118  >  443 [ACK] Seq=1948 Ack=1542 Win=131072 Len=0
25,2.8166504,172.20.40.110,151.101.66.187,TLSv1.3,118,"Change Cipher Spec, Application Data"
26,2.8171228,172.20.40.110,151.101.66.187,TLSv1.3,146,Application Data
27,2.8181409,172.20.40.110,151.101.66.187,TLSv1.3,2795,Application Data
28,2.8185242,172.20.40.110,151.101.66.187,TLSv1.3,2781,Application Data
29,2.8385488,151.101.66.187,172.20.40.110,TCP,60,443  >  57118 [ACK] Seq=1542 Ack=2012 Win=144384 Len=0
30,2.8385488,151.101.66.187,172.20.40.110,TCP,60,443  >  57118 [ACK] Seq=1542 Ack=2104 Win=144384 Len=0
31,2.8385488,151.101.66.187,172.20.40.110,TLSv1.3,119,Application Data
32,2.83896,172.20.40.110,151.101.66.187,TLSv1.3,85,Application Data
