"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","172.20.40.110","151.101.66.187","TLSv1.2","2878","Application Data"
"2","0.000192900","172.20.40.110","151.101.66.187","TLSv1.2","93","Application Data"
"3","0.027168800","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [ACK] Seq=1 Ack=2825 Win=223 Len=0"
"4","0.027168800","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [ACK] Seq=1 Ack=2864 Win=223 Len=0"
"5","0.027168800","151.101.66.187","172.20.40.110","TLSv1.2","93","Application Data"
"6","0.027168800","151.101.66.187","172.20.40.110","TLSv1.2","241","Application Data"
"7","0.027494900","172.20.40.110","151.101.66.187","TCP","54","56337  >  443 [ACK] Seq=2864 Ack=227 Win=257 Len=0"
"8","0.498108700","172.20.40.110","151.101.66.187","TLSv1.2","2876","Application Data"
"9","0.521332400","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [ACK] Seq=227 Ack=5686 Win=218 Len=0"
"10","0.521332400","151.101.66.187","172.20.40.110","TLSv1.2","341","Application Data"
"11","0.522658400","172.20.40.110","151.101.66.187","TLSv1.2","2879","Application Data"
"12","0.534775900","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [ACK] Seq=514 Ack=8511 Win=213 Len=0"
"13","0.538245100","151.101.66.187","172.20.40.110","TLSv1.2","98","Application Data"
"14","0.581364900","172.20.40.110","151.101.66.187","TCP","54","56337  >  443 [ACK] Seq=8511 Ack=558 Win=256 Len=0"
"15","1.419362900","172.20.40.110","151.101.66.187","TLSv1.2","2864","Application Data"
"16","1.429210100","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [ACK] Seq=558 Ack=11321 Win=208 Len=0"
"17","1.431667100","151.101.66.187","172.20.40.110","TLSv1.2","234","Application Data"
"18","1.474823100","172.20.40.110","151.101.66.187","TCP","54","56337  >  443 [ACK] Seq=11321 Ack=738 Win=255 Len=0"
"19","1.536609200","172.20.40.110","151.101.66.187","TLSv1.2","2867","Application Data"
"20","1.551888400","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [ACK] Seq=738 Ack=12701 Win=206 Len=0"
"21","1.553810300","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [ACK] Seq=738 Ack=14134 Win=204 Len=0"
"22","1.557589000","151.101.66.187","172.20.40.110","TLSv1.2","130","Application Data"
"23","1.564092200","172.20.40.110","151.101.66.187","TLSv1.2","2869","Application Data"
"24","1.575973600","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [ACK] Seq=814 Ack=16949 Win=199 Len=0"
"25","1.581720200","151.101.66.187","172.20.40.110","TLSv1.2","124","Application Data"
"26","1.626839500","172.20.40.110","151.101.66.187","TCP","54","56337  >  443 [ACK] Seq=16949 Ack=884 Win=255 Len=0"
"27","2.262490900","172.20.40.110","151.101.66.187","TCP","54","56337  >  443 [FIN, ACK] Seq=16949 Ack=884 Win=255 Len=0"
"28","2.274357900","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [ACK] Seq=884 Ack=16950 Win=204 Len=0"
"29","2.274357900","151.101.66.187","172.20.40.110","TLSv1.2","78","Application Data"
"30","2.274357900","151.101.66.187","172.20.40.110","TCP","60","443  >  56337 [FIN, ACK] Seq=908 Ack=16950 Win=204 Len=0"
"31","2.274577400","172.20.40.110","151.101.66.187","TCP","54","56337  >  443 [RST, ACK] Seq=16950 Ack=908 Win=0 Len=0"
"32","3.327179900","151.101.2.187","172.20.40.110","TLSv1.2","105","Application Data"
"33","3.327179900","151.101.2.187","172.20.40.110","TLSv1.2","78","Application Data"
"34","3.327179900","151.101.2.187","172.20.40.110","TCP","60","443  >  65401 [FIN, ACK] Seq=76 Ack=1 Win=198 Len=0"
"35","3.365446800","151.101.2.187","172.20.40.110","TCP","60","[TCP Retransmission] 443  >  65401 [FIN, ACK] Seq=76 Ack=1 Win=198 Len=0"
"36","3.592250600","151.101.2.187","172.20.40.110","TCP","129","[TCP Retransmission] 443  >  65401 [FIN, PSH, ACK] Seq=1 Ack=1 Win=198 Len=75"
"37","4.029456800","151.101.2.187","172.20.40.110","TCP","129","[TCP Retransmission] 443  >  65401 [FIN, PSH, ACK] Seq=1 Ack=1 Win=198 Len=75"
"38","4.927925300","151.101.2.187","172.20.40.110","TCP","129","[TCP Retransmission] 443  >  65401 [FIN, PSH, ACK] Seq=1 Ack=1 Win=198 Len=75"
"39","5.197198500","172.20.40.110","151.101.130.187","TCP","66","52383  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"40","5.207633400","151.101.130.187","172.20.40.110","TCP","66","443  >  52383 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM WS=512"
"41","5.207953700","172.20.40.110","151.101.130.187","TCP","54","52383  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"42","5.209279400","172.20.40.110","151.101.130.187","TLSv1.3","2097","Client Hello (SNI=www.target.com)"
"43","5.230423100","151.101.130.187","172.20.40.110","TCP","60","443  >  52383 [ACK] Seq=1 Ack=2044 Win=144384 Len=0"
"44","5.230423100","151.101.130.187","172.20.40.110","TLSv1.3","1434","Server Hello, Change Cipher Spec, Application Data, Application Data"
"45","5.230423100","151.101.130.187","172.20.40.110","TLSv1.3","215","Application Data"
"46","5.230511300","172.20.40.110","151.101.130.187","TCP","54","52383  >  443 [ACK] Seq=2044 Ack=1542 Win=131072 Len=0"
