No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,100.85.135.31,57.145.2.34,QUIC,1292,"Initial, DCID=20d2fccb5626e3fc, PKN: 1, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO"
2,0.000153,100.85.135.31,57.145.2.34,QUIC,1292,"Initial, DCID=20d2fccb5626e3fc, PKN: 2, CRYPTO, CRYPTO, PING, PING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, CRYPTO, PING, CRYPTO, PING, CRYPTO, PADDING, PING, PING, PING, PADDING"
3,0.0039343,100.85.135.31,57.145.2.34,QUIC,121,"0-RTT, DCID=20d2fccb5626e3fc"
4,0.0044207,100.85.135.31,57.145.2.34,QUIC,912,"0-RTT, DCID=20d2fccb5626e3fc"
5,0.0112664,57.145.2.34,100.85.135.31,QUIC,1274,"Initial, SCID=930041fe20ebb523, PKN: 8315373, CRYPTO, ACK, PADDING"
6,0.0112664,57.145.2.34,100.85.135.31,QUIC,960,"Handshake, SCID=930041fe20ebb523"
7,0.0115044,57.145.2.34,100.85.135.31,QUIC,122,Protected Payload (KP0)
8,0.0122334,100.85.135.31,57.145.2.34,QUIC,1028,"Protected Payload (KP0), DCID=930041fe20ebb523"
9,0.0215951,57.145.2.34,100.85.135.31,QUIC,81,"Handshake, SCID=930041fe20ebb523"
10,0.0219907,57.145.2.34,100.85.135.31,QUIC,186,Protected Payload (KP0)
11,0.0219907,57.145.2.34,100.85.135.31,QUIC,90,Protected Payload (KP0)
12,0.022364,100.85.135.31,57.145.2.34,QUIC,77,"Protected Payload (KP0), DCID=930041fe20ebb523"
13,0.0238849,57.145.2.34,100.85.135.31,QUIC,314,Protected Payload (KP0)
14,0.0241392,100.85.135.31,57.145.2.34,QUIC,76,"Protected Payload (KP0), DCID=930041fe20ebb523"
15,0.0656887,57.145.2.34,100.85.135.31,QUIC,442,Protected Payload (KP0)
16,0.0815303,100.85.135.31,57.145.2.34,QUIC,341,"Protected Payload (KP0), DCID=930041fe20ebb523"
17,0.0905535,57.145.2.34,100.85.135.31,QUIC,90,Protected Payload (KP0)
18,0.1189263,100.85.135.31,57.145.2.34,QUIC,77,"Protected Payload (KP0), DCID=930041fe20ebb523"
19,0.1796935,57.145.2.34,100.85.135.31,QUIC,1274,Protected Payload (KP0)
20,0.180182,57.145.2.34,100.85.135.31,QUIC,1274,Protected Payload (KP0)
21,0.180182,57.145.2.34,100.85.135.31,QUIC,1274,Protected Payload (KP0)
22,0.180182,57.145.2.34,100.85.135.31,QUIC,186,Protected Payload (KP0)
23,0.1804173,100.85.135.31,57.145.2.34,QUIC,76,"Protected Payload (KP0), DCID=930041fe20ebb523"
24,0.1806669,100.85.135.31,57.145.2.34,QUIC,80,"Protected Payload (KP0), DCID=930041fe20ebb523"
25,0.2026154,57.145.2.34,100.85.135.31,QUIC,1274,Protected Payload (KP0)
26,0.2034454,57.145.2.34,100.85.135.31,QUIC,1274,Protected Payload (KP0)
27,0.2034454,57.145.2.34,100.85.135.31,QUIC,1274,Protected Payload (KP0)
28,0.2034454,57.145.2.34,100.85.135.31,QUIC,1274,Protected Payload (KP0)
29,0.2034454,57.145.2.34,100.85.135.31,QUIC,1274,Protected Payload (KP0)
