"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.121.59","172.66.164.67","TCP","78","53561  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2120826233 TSecr=0 SACK_PERM"
"2","0.014027","172.66.164.67","100.86.121.59","TCP","74","443  >  53561 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM TSval=800539429 TSecr=2120826233 WS=8192"
"3","0.014279","100.86.121.59","172.66.164.67","TCP","66","53561  >  443 [ACK] Seq=1 Ack=1 Win=131904 Len=0 TSval=2120826247 TSecr=800539429"
"4","0.015174","100.86.121.59","172.66.164.67","TCP","1454","53561  >  443 [ACK] Seq=1 Ack=1 Win=131904 Len=1388 TSval=2120826248 TSecr=800539429 [TCP PDU reassembled in 5]"
"5","0.015207","100.86.121.59","172.66.164.67","TLSv1.3","416","Client Hello (SNI=www.colonialwilliamsburg.org)"
"6","0.025901","172.66.164.67","100.86.121.59","TCP","66","443  >  53561 [ACK] Seq=1 Ack=1739 Win=131072 Len=0 TSval=800539443 TSecr=2120826248"
"7","0.031732","172.66.164.67","100.86.121.59","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"8","0.031736","172.66.164.67","100.86.121.59","TCP","1514","443  >  53561 [ACK] Seq=1449 Ack=1739 Win=131072 Len=1448 TSval=800539448 TSecr=2120826248 [TCP PDU reassembled in 10]"
"9","0.031904","100.86.121.59","172.66.164.67","TCP","66","53561  >  443 [ACK] Seq=1739 Ack=2897 Win=129024 Len=0 TSval=2120826265 TSecr=800539448"
"10","0.031910","172.66.164.67","100.86.121.59","TLSv1.3","644","Application Data"
"11","0.031966","100.86.121.59","172.66.164.67","TCP","66","53561  >  443 [ACK] Seq=1739 Ack=3475 Win=128448 Len=0 TSval=2120826265 TSecr=800539448"
"12","0.037080","100.86.121.59","172.66.164.67","TLSv1.3","130","Change Cipher Spec, Application Data"
"13","0.047147","172.66.164.67","100.86.121.59","TLSv1.3","578","Application Data, Application Data"
"14","0.047283","100.86.121.59","172.66.164.67","TCP","66","53561  >  443 [ACK] Seq=1803 Ack=3987 Win=130560 Len=0 TSval=2120826280 TSecr=800539464"
"15","0.084728","100.86.121.59","172.66.164.67","TCP","78","53562  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1001388022 TSecr=0 SACK_PERM"
"16","0.097521","172.66.164.67","100.86.121.59","TCP","74","443  >  53562 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM TSval=1086885930 TSecr=1001388022 WS=8192"
"17","0.097642","100.86.121.59","172.66.164.67","TCP","66","53562  >  443 [ACK] Seq=1 Ack=1 Win=131904 Len=0 TSval=1001388034 TSecr=1086885930"
"18","0.097826","100.86.121.59","172.66.164.67","TCP","1454","53562  >  443 [ACK] Seq=1 Ack=1 Win=131904 Len=1388 TSval=1001388035 TSecr=1086885930 [TCP PDU reassembled in 19]"
"19","0.097832","100.86.121.59","172.66.164.67","TLSv1.3","448","Client Hello (SNI=www.colonialwilliamsburg.org)"
"20","0.108688","172.66.164.67","100.86.121.59","TCP","66","443  >  53562 [ACK] Seq=1 Ack=1771 Win=139264 Len=0 TSval=1086885943 TSecr=1001388035"
"21","0.114289","172.66.164.67","100.86.121.59","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"22","0.114349","100.86.121.59","172.66.164.67","TCP","66","53562  >  443 [ACK] Seq=1771 Ack=1449 Win=130496 Len=0 TSval=1001388051 TSecr=1086885948"
"23","0.114762","172.66.164.67","100.86.121.59","TCP","1514","443  >  53562 [ACK] Seq=1449 Ack=1771 Win=139264 Len=1448 TSval=1086885948 TSecr=1001388035 [TCP PDU reassembled in 24]"
"24","0.114764","172.66.164.67","100.86.121.59","TLSv1.3","644","Application Data"
"25","0.114828","100.86.121.59","172.66.164.67","TCP","66","53562  >  443 [ACK] Seq=1771 Ack=3475 Win=129088 Len=0 TSval=1001388052 TSecr=1086885948"
"26","0.115094","100.86.121.59","172.66.164.67","TLSv1.3","130","Change Cipher Spec, Application Data"
"27","0.125191","172.66.164.67","100.86.121.59","TLSv1.3","578","Application Data, Application Data"
"28","0.125310","100.86.121.59","172.66.164.67","TCP","66","53562  >  443 [ACK] Seq=1835 Ack=3987 Win=130560 Len=0 TSval=1001388062 TSecr=1086885959"
"29","0.235592","100.86.121.59","172.66.164.67","TLSv1.3","158","Application Data"
"30","0.235774","100.86.121.59","172.66.164.67","TCP","1454","53561  >  443 [ACK] Seq=1895 Ack=3987 Win=131072 Len=1388 TSval=2120826469 TSecr=800539464 [TCP PDU reassembled in 31]"
"31","0.235785","100.86.121.59","172.66.164.67","TLSv1.3","442","Application Data"
"32","0.235859","100.86.121.59","172.66.164.67","TLSv1.3","97","Application Data"
"33","0.245222","172.66.164.67","100.86.121.59","TLSv1.3","97","Application Data"
"34","0.245329","100.86.121.59","172.66.164.67","TCP","66","53561  >  443 [ACK] Seq=3690 Ack=4018 Win=131072 Len=0 TSval=2120826478 TSecr=800539662"
"35","0.246104","172.66.164.67","100.86.121.59","TCP","66","443  >  53561 [ACK] Seq=4018 Ack=3690 Win=131072 Len=0 TSval=800539663 TSecr=2120826469"
"36","1.032214","172.66.164.67","100.86.121.59","TLSv1.3","444","Application Data"
"37","1.032221","172.66.164.67","100.86.121.59","TLSv1.3","1457","Application Data"
"38","1.032466","100.86.121.59","172.66.164.67","TCP","66","53561  >  443 [ACK] Seq=3690 Ack=5787 Win=129344 Len=0 TSval=2120827265 TSecr=800540449"
"39","1.032697","172.66.164.67","100.86.121.59","TLSv1.3","1514","Application Data"
"40","1.032701","172.66.164.67","100.86.121.59","TLSv1.3","1400","Application Data"
"41","1.032783","100.86.121.59","172.66.164.67","TCP","66","53561  >  443 [ACK] Seq=3690 Ack=8569 Win=128320 Len=0 TSval=2120827266 TSecr=800540449"
"42","1.033822","172.66.164.67","100.86.121.59","TLSv1.3","1514","Application Data"
"43","1.033825","172.66.164.67","100.86.121.59","TLSv1.3","1514","Application Data"
"44","1.033828","172.66.164.67","100.86.121.59","TLSv1.3","1514","Application Data"
