"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","100.84.170.161","151.101.66.187","TLSv1.2","2530","Application Data"
"2","0.000172100","100.84.170.161","151.101.66.187","TLSv1.2","93","Application Data"
"3","0.009517000","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=1 Ack=2516 Win=3769 Len=0"
"4","0.010095100","151.101.66.187","100.84.170.161","TLSv1.2","93","Application Data"
"5","0.014189200","151.101.66.187","100.84.170.161","TLSv1.2","251","Application Data"
"6","0.014257200","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=2516 Ack=237 Win=4103 Len=0"
"7","0.222463200","100.84.170.161","151.101.66.187","TLSv1.2","2528","Application Data"
"8","0.233851700","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=237 Ack=4990 Win=3779 Len=0"
"9","0.236404200","151.101.66.187","100.84.170.161","TLSv1.2","125","Application Data"
"10","0.270994000","151.101.66.187","100.84.170.161","TCP","125","[TCP Retransmission] 443  >  59747 [PSH, ACK] Seq=237 Ack=4990 Win=3779 Len=71"
"11","0.271049500","100.84.170.161","151.101.66.187","TCP","66","59747  >  443 [ACK] Seq=4990 Ack=308 Win=4102 Len=0 SLE=237 SRE=308"
"12","0.351911300","100.84.170.161","151.101.66.187","TLSv1.2","2531","Application Data"
"13","0.363401300","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=308 Ack=7467 Win=3789 Len=0"
"14","0.365985300","151.101.66.187","100.84.170.161","TLSv1.2","131","Application Data"
"15","0.400911800","151.101.66.187","100.84.170.161","TCP","131","[TCP Retransmission] 443  >  59747 [PSH, ACK] Seq=308 Ack=7467 Win=3789 Len=77"
"16","0.400956700","100.84.170.161","151.101.66.187","TCP","66","59747  >  443 [ACK] Seq=7467 Ack=385 Win=4102 Len=0 SLE=308 SRE=385"
"17","4.046875500","100.84.170.161","151.101.66.187","TLSv1.2","2516","Application Data"
"18","4.055538300","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=385 Ack=9929 Win=3798 Len=0"
"19","4.058411700","151.101.66.187","100.84.170.161","TLSv1.2","285","Application Data"
"20","4.092901900","151.101.66.187","100.84.170.161","TCP","285","[TCP Retransmission] 443  >  59747 [PSH, ACK] Seq=385 Ack=9929 Win=3798 Len=231"
"21","4.092941100","100.84.170.161","151.101.66.187","TCP","66","59747  >  443 [ACK] Seq=9929 Ack=616 Win=4101 Len=0 SLE=385 SRE=616"
"22","4.234442100","100.84.170.161","151.101.66.187","TLSv1.2","2519","Application Data"
"23","4.235945700","100.84.170.161","151.101.66.187","TLSv1.2","2521","Application Data"
"24","4.243804100","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=616 Ack=12394 Win=3808 Len=0"
"25","4.245105000","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=616 Ack=14861 Win=3817 Len=0"
"26","4.247478300","151.101.66.187","100.84.170.161","TLSv1.2","202","Application Data"
"27","4.247786200","151.101.66.187","100.84.170.161","TLSv1.2","124","Application Data"
"28","4.247830900","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=14861 Ack=834 Win=4100 Len=0"
"29","6.982010900","100.84.170.161","151.101.66.187","TLSv1.2","2534","Application Data"
"30","6.991027300","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=834 Ack=17341 Win=3827 Len=0"
"31","6.993856400","100.84.170.161","151.101.66.187","TLSv1.2","2525","Application Data"
"32","6.994123500","151.101.66.187","100.84.170.161","TLSv1.2","214","Application Data"
"33","6.994216700","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=19812 Ack=994 Win=4106 Len=0"
"34","6.997654000","100.84.170.161","151.101.66.187","TLSv1.2","2519","Application Data"
"35","7.001891400","100.84.170.161","151.101.66.187","TLSv1.2","2519","Application Data"
"36","7.003057000","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=994 Ack=19812 Win=3837 Len=0"
"37","7.005771400","151.101.66.187","100.84.170.161","TLSv1.2","124","Application Data"
"38","7.006520300","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=1064 Ack=22277 Win=3846 Len=0"
"39","7.009234400","151.101.66.187","100.84.170.161","TLSv1.2","131","Application Data"
"40","7.009314200","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=24742 Ack=1141 Win=4105 Len=0"
"41","7.010661100","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=1141 Ack=24742 Win=3856 Len=0"
"42","7.013861800","151.101.66.187","100.84.170.161","TLSv1.2","168","Application Data"
"43","7.049851800","151.101.66.187","100.84.170.161","TCP","168","[TCP Retransmission] 443  >  59747 [PSH, ACK] Seq=1141 Ack=24742 Win=3856 Len=114"
"44","7.049930000","100.84.170.161","151.101.66.187","TCP","66","59747  >  443 [ACK] Seq=24742 Ack=1255 Win=4105 Len=0 SLE=1141 SRE=1255"
"45","7.242619200","100.84.170.161","151.101.66.187","TLSv1.2","2533","Application Data"
