No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,172.20.40.110,151.101.130.187,TLSv1.2,1203,Application Data
2,0.0001152,172.20.40.110,151.101.130.187,TLSv1.2,93,Application Data
3,0.0122395,151.101.130.187,172.20.40.110,TCP,60,443  >  63075 [ACK] Seq=1 Ack=1150 Win=269 Len=0
4,0.0122395,151.101.130.187,172.20.40.110,TCP,60,443  >  63075 [ACK] Seq=1 Ack=1189 Win=269 Len=0
5,0.0122395,151.101.130.187,172.20.40.110,TLSv1.2,93,Application Data
6,0.0142718,172.20.40.110,151.101.130.187,TLSv1.2,1589,Application Data
7,0.0154144,151.101.130.187,172.20.40.110,TLSv1.2,214,Application Data
8,0.0245812,151.101.130.187,172.20.40.110,TCP,60,443  >  63075 [ACK] Seq=200 Ack=2724 Win=269 Len=0
9,0.0288502,151.101.130.187,172.20.40.110,TLSv1.2,131,Application Data
10,0.0289398,172.20.40.110,151.101.130.187,TCP,54,63075  >  443 [ACK] Seq=2724 Ack=277 Win=257 Len=0
11,0.088604,172.20.40.110,151.101.130.187,TLSv1.2,1227,Application Data
12,0.0972039,151.101.130.187,172.20.40.110,TCP,60,443  >  63075 [ACK] Seq=277 Ack=3897 Win=269 Len=0
13,0.1012178,151.101.130.187,172.20.40.110,TLSv1.2,142,Application Data
14,0.1493306,172.20.40.110,151.101.130.187,TCP,54,63075  >  443 [ACK] Seq=3897 Ack=365 Win=257 Len=0
15,0.1537414,151.101.130.187,172.20.40.110,TCP,142,"[TCP Spurious Retransmission] 443  >  63075 [PSH, ACK] Seq=277 Ack=3897 Win=271 Len=88"
16,0.1538079,172.20.40.110,151.101.130.187,TCP,66,[TCP Dup ACK 14#1] 63075  >  443 [ACK] Seq=3897 Ack=365 Win=257 Len=0 SLE=277 SRE=365
17,0.1831652,172.20.40.110,151.101.130.187,TLSv1.2,1601,Application Data
18,0.1926586,151.101.130.187,172.20.40.110,TCP,60,443  >  63075 [ACK] Seq=365 Ack=5444 Win=268 Len=0
19,0.1995153,151.101.130.187,172.20.40.110,TLSv1.2,130,Application Data
20,0.2413168,172.20.40.110,151.101.130.187,TCP,54,63075  >  443 [ACK] Seq=5444 Ack=441 Win=256 Len=0
21,0.2479463,151.101.130.187,172.20.40.110,TCP,130,"[TCP Spurious Retransmission] 443  >  63075 [PSH, ACK] Seq=365 Ack=5444 Win=271 Len=76"
22,0.2480017,172.20.40.110,151.101.130.187,TCP,66,[TCP Dup ACK 20#1] 63075  >  443 [ACK] Seq=5444 Ack=441 Win=256 Len=0 SLE=365 SRE=441
