"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","100.84.170.161","151.101.66.187","TLSv1.2","2527","Application Data"
"2","0.000134900","100.84.170.161","151.101.66.187","TLSv1.2","93","Application Data"
"3","0.004341900","100.84.170.161","151.101.66.187","TLSv1.2","2521","Application Data"
"4","0.008961000","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=1 Ack=2513 Win=2894 Len=0"
"5","0.009222900","151.101.66.187","100.84.170.161","TLSv1.2","93","Application Data"
"6","0.012018800","151.101.66.187","100.84.170.161","TLSv1.2","220","Application Data"
"7","0.012051200","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=4980 Ack=206 Win=4102 Len=0"
"8","0.013650500","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=206 Ack=4980 Win=2904 Len=0"
"9","0.016570800","151.101.66.187","100.84.170.161","TLSv1.2","125","Application Data"
"10","0.040275300","100.84.170.161","151.101.66.187","TLSv1.2","2515","Application Data"
"11","0.042080300","100.84.170.161","151.101.66.187","TLSv1.2","2512","Application Data"
"12","0.049524400","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=277 Ack=7441 Win=2913 Len=0"
"13","0.050561000","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=277 Ack=9899 Win=2923 Len=0"
"14","0.052108500","151.101.66.187","100.84.170.161","TLSv1.2","135","Application Data"
"15","0.053291600","151.101.66.187","100.84.170.161","TLSv1.2","124","Application Data"
"16","0.053354500","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=9899 Ack=428 Win=4101 Len=0"
"17","6.037884800","100.84.170.161","151.101.66.187","TLSv1.2","2412","Application Data"
"18","6.049210900","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=428 Ack=12257 Win=2932 Len=0"
"19","6.051534700","151.101.66.187","100.84.170.161","TLSv1.2","273","Application Data"
"20","6.089206900","151.101.66.187","100.84.170.161","TCP","273","[TCP Retransmission] 443  >  59747 [PSH, ACK] Seq=428 Ack=12257 Win=2932 Len=219"
"21","6.089242300","100.84.170.161","151.101.66.187","TCP","66","59747  >  443 [ACK] Seq=12257 Ack=647 Win=4101 Len=0 SLE=428 SRE=647"
"22","6.120361600","100.84.170.161","151.101.66.187","TLSv1.2","2451","Application Data"
"23","6.129458400","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=647 Ack=14654 Win=2942 Len=0"
"24","6.131412500","151.101.66.187","100.84.170.161","TLSv1.2","170","Application Data"
"25","6.170296300","151.101.66.187","100.84.170.161","TCP","170","[TCP Retransmission] 443  >  59747 [PSH, ACK] Seq=647 Ack=14654 Win=2942 Len=116"
"26","6.170319500","100.84.170.161","151.101.66.187","TCP","66","59747  >  443 [ACK] Seq=14654 Ack=763 Win=4100 Len=0 SLE=647 SRE=763"
"27","6.283864000","100.84.170.161","151.101.66.187","TLSv1.2","2437","Application Data"
