"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.183","224.0.0.251","MDNS","89","Standard query response 0x0000 A, cache flush 192.168.1.183"
"2","0.000002","192.168.1.178","224.0.0.251","MDNS","89","Standard query response 0x0000 A, cache flush 192.168.1.178"
"3","0.000361","192.168.1.205","192.168.1.255","NBNS","92","Name query NB PANTUM-164FF6<00>"
"4","0.000789","192.168.1.228","192.168.1.255","NBNS","92","Name query NB WORKGROUP<1b>"
"5","0.921648","192.168.1.205","192.168.1.255","NBNS","92","Name query NB PANTUM-164FF6<00>"
"6","0.922377","192.168.1.228","192.168.1.255","NBNS","92","Name query NB WORKGROUP<1b>"
"7","0.924829","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TLSv1.2","901","Application Data"
"8","0.924916","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TLSv1.2","125","Application Data"
"9","0.933813","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TCP","86","443  >  52890 [ACK] Seq=1 Ack=855 Win=16 Len=0 TSval=229563945 TSecr=3199835191"
"10","0.933814","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TLSv1.2","125","Application Data"
"11","0.933962","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TCP","86","52890  >  443 [ACK] Seq=855 Ack=40 Win=12243 Len=0 TSval=3199835200 TSecr=229563945"
"12","0.954269","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TLSv1.2","171","Application Data"
"13","0.954273","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TLSv1.2","128","Application Data"
"14","0.954275","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TLSv1.2","117","Application Data"
"15","0.954490","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TCP","86","52890  >  443 [ACK] Seq=855 Ack=198 Win=12241 Len=0 TSval=3199835220 TSecr=229563966"
"16","0.956813","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TLSv1.2","121","Application Data"
"17","0.989576","2607:f8b0:4004:c0b::5e","2600:4040:231a:b800:3c9e:c12c:139a:9787","TLSv1.2","159","Application Data"
"18","0.989808","2600:4040:231a:b800:3c9e:c12c:139a:9787","2607:f8b0:4004:c0b::5e","TCP","86","52996  >  443 [ACK] Seq=1 Ack=74 Win=2047 Len=0 TSval=289149964 TSecr=1484645117"
"19","0.990140","2600:4040:231a:b800:3c9e:c12c:139a:9787","2607:f8b0:4004:c0b::5e","TCP","86","52996  >  443 [FIN, ACK] Seq=1 Ack=74 Win=2048 Len=0 TSval=289149964 TSecr=1484645117"
"20","0.997980","2607:f8b0:4004:c0b::5e","2600:4040:231a:b800:3c9e:c12c:139a:9787","TCP","86","443  >  52996 [FIN, ACK] Seq=74 Ack=2 Win=1044 Len=0 TSval=1484645125 TSecr=289149964"
"21","0.998206","2600:4040:231a:b800:3c9e:c12c:139a:9787","2607:f8b0:4004:c0b::5e","TCP","86","52996  >  443 [ACK] Seq=2 Ack=75 Win=2048 Len=0 TSval=289149972 TSecr=1484645125"
"22","1.002918","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TCP","86","443  >  52890 [ACK] Seq=198 Ack=890 Win=16 Len=0 TSval=229564014 TSecr=3199835223"
"23","2.150454","WNC_46:a8:04","Broadcast","ARP","42","Who has 192.168.1.195? Tell 192.168.1.1"
