"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","WNC_46:a8:04","Broadcast","ARP","42","Who has 192.168.1.100? Tell 192.168.1.1"
"2","0.000035","WNC_46:a8:04","Broadcast","ARP","42","Who has 192.168.1.161? Tell 192.168.1.1"
"3","0.360940","192.168.1.228","34.120.52.64","TCP","54","52838  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"4","0.376217","34.120.52.64","192.168.1.228","TCP","66","[TCP ACKed unseen segment] 443  >  52838 [ACK] Seq=1 Ack=2 Win=1038 Len=0 TSval=1409235172 TSecr=2753024152"
"5","0.401974","2603:1036:302:4823::2","2600:4040:231a:b800:3c9e:c12c:139a:9787","UDP","110","443  >  58594 Len=48"
"6","0.404068","2600:4040:231a:b800:3c9e:c12c:139a:9787","2603:1036:302:4823::2","UDP","101","58594  >  443 Len=39"
"7","0.664469","2600:4040:231a:b800:3c9e:c12c:139a:9787","2001:4860:4828:7700::","UDP","91","50729  >  443 Len=29"
"8","0.704346","2001:4860:4828:7700::","2600:4040:231a:b800:3c9e:c12c:139a:9787","UDP","88","443  >  50729 Len=26"
"9","0.923076","192.168.1.228","146.75.29.91","TCP","54","52869  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"10","0.933153","146.75.29.91","192.168.1.228","TCP","66","[TCP ACKed unseen segment] 443  >  52869 [ACK] Seq=1 Ack=2 Win=267 Len=0 TSval=1064329898 TSecr=763827159"
"11","1.846106","AmazonTechno_2a:1c:1d","Broadcast","ARP","60","Who has 192.168.1.201? Tell 192.168.1.175"
"12","1.849126","RealtekSemic_68:0a:41","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.224"
"13","2.457768","192.168.1.205","224.0.0.251","MDNS","79","Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
"14","2.457772","fe80::cfda:5f45:41bc:9216","ff02::fb","MDNS","99","Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
"15","2.457774","fe80::cfda:5f45:41bc:9216","ff02::fb","MDNS","99","Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
"16","2.458113","192.168.1.205","224.0.0.251","MDNS","79","Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
"17","2.458116","192.168.1.175","224.0.0.251","MDNS","92","Standard query response 0x0000 A, cache flush 192.168.1.175"
"18","2.460243","192.168.1.183","224.0.0.251","MDNS","89","Standard query response 0x0000 A, cache flush 192.168.1.183"
"19","2.683176","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TLSv1.2","1000","Application Data"
"20","2.683415","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TLSv1.2","125","Application Data"
"21","2.693721","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TCP","86","443  >  52890 [ACK] Seq=1 Ack=915 Win=16 Len=0 TSval=229413945 TSecr=3199685191"
"22","2.693724","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TCP","86","443  >  52890 [ACK] Seq=1 Ack=954 Win=16 Len=0 TSval=229413945 TSecr=3199685192"
"23","2.693726","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TLSv1.2","125","Application Data"
"24","2.694051","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TCP","86","52890  >  443 [ACK] Seq=954 Ack=40 Win=12243 Len=0 TSval=3199685202 TSecr=229413945"
"25","2.724524","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TLSv1.2","171","Application Data"
"26","2.724527","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TLSv1.2","128","Application Data"
"27","2.724529","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TLSv1.2","117","Application Data"
"28","2.724755","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TCP","86","52890  >  443 [ACK] Seq=954 Ack=198 Win=12241 Len=0 TSval=3199685233 TSecr=229413977"
"29","2.727994","2600:4040:231a:b800:3c9e:c12c:139a:9787","2606:4700:10::ac42:a443","TLSv1.2","121","Application Data"
"30","2.764819","192.168.1.178","224.0.0.251","MDNS","89","Standard query response 0x0000 A, cache flush 192.168.1.178"
"31","2.765023","192.168.1.205","224.0.0.251","MDNS","79","Standard query 0x0000 AAAA Pantum-164FF6.local, ""QM"" question"
"32","2.765399","192.168.1.205","192.168.1.255","NBNS","92","Name query NB PANTUM-164FF6<00>"
"33","2.765873","fe80::cfda:5f45:41bc:9216","ff02::fb","MDNS","99","Standard query 0x0000 AAAA Pantum-164FF6.local, ""QM"" question"
"34","2.766084","192.168.1.228","192.168.1.255","NBNS","92","Name query NB WORKGROUP<1d>"
"35","2.767879","192.168.1.205","224.0.0.251","MDNS","79","Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
"36","2.767882","fe80::cfda:5f45:41bc:9216","ff02::fb","MDNS","99","Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
"37","2.776596","2606:4700:10::ac42:a443","2600:4040:231a:b800:3c9e:c12c:139a:9787","TCP","86","443  >  52890 [ACK] Seq=198 Ack=989 Win=16 Len=0 TSval=229414030 TSecr=3199685236"
"38","2.814909","2600:4040:231a:b800:3c9e:c12c:139a:9787","2607:f8b0:4004:c0b::5e","TCP","74","52996  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"39","2.821654","2607:f8b0:4004:c0b::5e","2600:4040:231a:b800:3c9e:c12c:139a:9787","TCP","86","[TCP ACKed unseen segment] 443  >  52996 [ACK] Seq=1 Ack=2 Win=1044 Len=0 TSval=1484495189 TSecr=288909964"
"40","3.072240","192.168.1.183","224.0.0.251","MDNS","89","Standard query response 0x0000 A, cache flush 192.168.1.183"
"41","3.072242","192.168.1.175","224.0.0.251","MDNS","92","Standard query response 0x0000 A, cache flush 192.168.1.175"
"42","3.072380","WNC_46:a8:04","Broadcast","ARP","42","Who has 192.168.1.159? Tell 192.168.1.1"
"43","3.072932","192.168.1.178","224.0.0.251","MDNS","89","Standard query response 0x0000 A, cache flush 192.168.1.178"
"44","3.380230","192.168.1.205","224.0.0.251","MDNS","79","Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
"45","3.380233","fe80::cfda:5f45:41bc:9216","ff02::fb","MDNS","99","Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
"46","3.380279","192.168.1.205","224.0.0.251","MDNS","79","Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
