No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,2600:4040:231a:b800:3c9e:c12c:139a:9787,2603:1036:302:4154::2,UDP,97,59908  >  443 Len=35
2,0.037768,2603:1036:302:4154::2,2600:4040:231a:b800:3c9e:c12c:139a:9787,UDP,90,443  >  59908 Len=28
3,0.145622,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
4,0.145623,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
5,0.146002,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
6,0.146003,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
7,0.45295,192.168.1.175,224.0.0.251,MDNS,92,"Standard query response 0x0000 A, cache flush 192.168.1.175"
8,0.452954,192.168.1.178,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.178"
9,0.760218,192.168.1.183,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.183"
10,0.760222,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
11,0.760223,192.168.1.205,192.168.1.255,NBNS,92,Name query NB PANTUM-164FF6<00>
12,0.761148,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
13,0.761151,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QM"" question"
14,0.761775,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QM"" question"
15,0.76179,192.168.1.175,224.0.0.251,MDNS,92,"Standard query response 0x0000 A, cache flush 192.168.1.175"
16,0.762451,192.168.1.183,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.183"
17,1.067297,192.168.1.178,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.178"
18,1.067784,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
19,1.068219,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
20,1.068337,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
21,1.068713,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
22,1.068715,192.168.1.175,224.0.0.251,MDNS,92,"Standard query response 0x0000 A, cache flush 192.168.1.175"
23,1.073513,17.23.96.10,192.168.1.228,TLSv1.2,90,Application Data
24,1.073515,17.23.96.10,192.168.1.228,TCP,66,"443  >  59241 [FIN, ACK] Seq=25 Ack=1 Win=17 Len=0 TSval=1825289330 TSecr=1449806199"
25,1.074647,192.168.1.228,17.23.96.10,TCP,66,59241  >  443 [ACK] Seq=1 Ack=26 Win=2048 Len=0 TSval=1449836097 TSecr=1825289330
26,1.075742,192.168.1.228,17.23.96.10,TLSv1.2,90,Application Data
27,1.076258,192.168.1.228,17.23.96.10,TCP,66,"59241  >  443 [FIN, ACK] Seq=25 Ack=26 Win=2048 Len=0 TSval=1449836099 TSecr=1825289330"
28,1.097367,2620:149:a42:980::14,2600:4040:231a:b800:3c9e:c12c:139a:9787,TLSv1.2,125,Application Data
29,1.097369,2620:149:a42:980::14,2600:4040:231a:b800:3c9e:c12c:139a:9787,TLSv1.2,110,Application Data
30,1.097371,2620:149:a42:980::14,2600:4040:231a:b800:3c9e:c12c:139a:9787,TCP,86,"443  >  55895 [FIN, ACK] Seq=64 Ack=1 Win=37 Len=0 TSval=3896267784 TSecr=1659605233"
31,1.098075,2600:4040:231a:b800:3c9e:c12c:139a:9787,2620:149:a42:980::14,TCP,86,55895  >  443 [ACK] Seq=1 Ack=65 Win=2048 Len=0 TSval=1659635232 TSecr=3896267784
32,1.098414,2600:4040:231a:b800:3c9e:c12c:139a:9787,2620:149:a42:980::14,TLSv1.2,125,Application Data
33,1.099097,2600:4040:231a:b800:3c9e:c12c:139a:9787,2620:149:a42:980::14,TLSv1.2,110,Application Data
34,1.099546,2600:4040:231a:b800:3c9e:c12c:139a:9787,2620:149:a42:980::14,TCP,86,"55895  >  443 [FIN, ACK] Seq=64 Ack=65 Win=2048 Len=0 TSval=1659635234 TSecr=3896267784"
35,1.122838,2620:149:a42:980::14,2600:4040:231a:b800:3c9e:c12c:139a:9787,TCP,86,443  >  55895 [ACK] Seq=65 Ack=40 Win=37 Len=0 TSval=3896267809 TSecr=1659635233
36,1.122841,2620:149:a42:980::14,2600:4040:231a:b800:3c9e:c12c:139a:9787,TCP,86,443  >  55895 [ACK] Seq=65 Ack=64 Win=37 Len=0 TSval=3896267809 TSecr=1659635234
37,1.122843,2620:149:a42:980::14,2600:4040:231a:b800:3c9e:c12c:139a:9787,TCP,86,"443  >  55895 [RST, ACK] Seq=65 Ack=64 Win=37 Len=0 TSval=3896267809 TSecr=1659635234"
38,1.146481,17.23.96.10,192.168.1.228,TCP,54,443  >  59241 [RST] Seq=26 Win=0 Len=0
39,1.146484,17.23.96.10,192.168.1.228,TCP,54,443  >  59241 [RST] Seq=26 Win=0 Len=0
40,1.374256,WNC_46:a8:04,Broadcast,ARP,42,Who has 192.168.1.217? Tell 192.168.1.1
41,1.374258,WNC_46:a8:04,Broadcast,ARP,42,Who has 192.168.1.171? Tell 192.168.1.1
42,1.374444,192.168.1.178,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.178"
43,1.374787,192.168.1.183,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.183"
44,1.374789,192.168.1.205,192.168.1.255,NBNS,92,Name query NB PANTUM-164FF6<00>
45,1.582579,17.32.194.22,192.168.1.228,TLSv1.2,90,Application Data
46,1.582583,17.32.194.22,192.168.1.228,TCP,66,"443  >  59242 [FIN, ACK] Seq=25 Ack=1 Win=23 Len=0 TSval=4136390395 TSecr=402513571"
47,1.582584,17.32.194.22,192.168.1.228,TCP,66,"[TCP Retransmission] 443  >  59242 [FIN, ACK] Seq=25 Ack=1 Win=23 Len=0 TSval=4136390443 TSecr=402513571"
48,1.583223,192.168.1.228,17.32.194.22,TCP,66,59242  >  443 [ACK] Seq=1 Ack=26 Win=2048 Len=0 TSval=402543672 TSecr=4136390395
49,1.583971,192.168.1.228,17.32.194.22,TLSv1.2,90,Application Data
50,1.584423,192.168.1.228,17.32.194.22,TCP,66,"59242  >  443 [FIN, ACK] Seq=25 Ack=26 Win=2048 Len=0 TSval=402543674 TSecr=4136390395"
51,1.604032,17.32.194.22,192.168.1.228,TCP,54,443  >  59242 [RST] Seq=26 Win=0 Len=0
52,1.604034,17.32.194.22,192.168.1.228,TCP,54,443  >  59242 [RST] Seq=26 Win=0 Len=0
53,2.262844,192.168.1.228,35.212.17.176,TCP,54,53523  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0
54,2.278384,35.212.17.176,192.168.1.228,TCP,66,[TCP ACKed unseen segment] 443  >  53523 [ACK] Seq=1 Ack=2 Win=1040 Len=0 TSval=4139237261 TSecr=4049163323
55,2.295883,WNC_46:a8:04,Broadcast,ARP,42,Who has 192.168.1.100? Tell 192.168.1.1
56,2.295885,192.168.1.205,192.168.1.255,NBNS,92,Name query NB PANTUM-164FF6<00>
57,2.295912,WNC_46:a8:04,Broadcast,ARP,42,Who has 192.168.1.171? Tell 192.168.1.1
58,2.335053,31.186.3.130,192.168.1.228,TLSv1.2,105,Application Data
59,2.335056,31.186.3.130,192.168.1.228,TLSv1.2,90,Application Data
60,2.335058,31.186.3.130,192.168.1.228,TCP,66,"443  >  53568 [FIN, ACK] Seq=64 Ack=1 Win=491 Len=0 TSval=1201410935 TSecr=4046579408"
61,2.335313,192.168.1.228,31.186.3.130,TCP,66,53568  >  443 [ACK] Seq=1 Ack=64 Win=2048 Len=0 TSval=4046644404 TSecr=1201410935
62,2.335418,192.168.1.228,31.186.3.130,TCP,66,53568  >  443 [ACK] Seq=1 Ack=65 Win=2048 Len=0 TSval=4046644404 TSecr=1201410935
63,2.335961,192.168.1.228,31.186.3.130,TCP,66,"53568  >  443 [FIN, ACK] Seq=1 Ack=65 Win=2048 Len=0 TSval=4046644404 TSecr=1201410935"
64,2.435486,fe80::1097:88a0:4399:850a,fe80::2641:feff:fe46:a804,ICMPv6,86,Neighbor Solicitation for fe80::2641:feff:fe46:a804 from ce:f6:1b:97:2c:c9
65,2.439804,fe80::2641:feff:fe46:a804,fe80::1097:88a0:4399:850a,ICMPv6,78,"Neighbor Advertisement fe80::2641:feff:fe46:a804 (rtr, sol)"
66,2.462372,31.186.3.130,192.168.1.228,TCP,66,443  >  53568 [ACK] Seq=65 Ack=2 Win=491 Len=0 TSval=1201411061 TSecr=4046644404
67,3.017016,2600:4040:231a:b800:3c9e:c12c:139a:9787,2600:4040:231a:b800::1,DNS,98,Standard query 0x48bd HTTPS mask.apple-dns.net
68,3.017258,2600:4040:231a:b800:3c9e:c12c:139a:9787,2600:4040:231a:b800::1,DNS,98,Standard query 0xfdd0 AAAA mask.apple-dns.net
69,3.017527,2600:4040:231a:b800:3c9e:c12c:139a:9787,2600:4040:231a:b800::1,DNS,98,Standard query 0xf0b3 A mask.apple-dns.net
70,3.029108,2600:4040:231a:b800::1,2600:4040:231a:b800:3c9e:c12c:139a:9787,DNS,322,Standard query response 0xfdd0 AAAA mask.apple-dns.net AAAA 2620:149:a41:a05::4 AAAA 2620:149:1367:6::7 AAAA 2620:149:a41:a06::4 AAAA 2620:149:a41:a07::8 AAAA 2620:149:1367:6::13 AAAA 2620:149:a41:a05::5 AAAA 2620:149:a41:a07::5 AAAA 2620:149:a41:a06::9
71,3.035932,2600:4040:231a:b800::1,2600:4040:231a:b800:3c9e:c12c:139a:9787,DNS,183,Standard query response 0x48bd HTTPS mask.apple-dns.net SOA ns-1096.awsdns-09.org
72,3.035936,2600:4040:231a:b800::1,2600:4040:231a:b800:3c9e:c12c:139a:9787,DNS,226,Standard query response 0xf0b3 A mask.apple-dns.net A 17.250.96.111 A 17.248.169.164 A 17.250.96.116 A 17.248.169.199 A 17.250.96.117 A 17.250.96.120 A 17.248.169.136 A 17.250.96.98
73,3.057429,2600:4040:231a:b800:3c9e:c12c:139a:9787,2620:149:a41:a05::4,QUIC,1412,"Initial, DCID=12e5838d9c2afa34, SCID=9fe172e3e2c92b29, PKN: 0, CRYPTO, PADDING"
74,3.058088,2600:4040:231a:b800:3c9e:c12c:139a:9787,2620:149:a41:a05::4,QUIC,1412,"Initial, DCID=12e5838d9c2afa34, SCID=9fe172e3e2c92b29, PKN: 1, CRYPTO, PADDING"
75,3.060405,2600:4040:231a:b800:3c9e:c12c:139a:9787,2620:149:a41:880::13,QUIC,1262,"Initial, DCID=f3348d250db4e8bd, PKN: 0, CRYPTO, PADDING"
76,3.060458,2600:4040:231a:b800:3c9e:c12c:139a:9787,2620:149:a41:880::13,QUIC,1262,"Initial, DCID=f3348d250db4e8bd, PKN: 1, CRYPTO, PADDING"
77,3.070748,2620:149:a41:a05::4,2600:4040:231a:b800:3c9e:c12c:139a:9787,QUIC,1262,"Initial, DCID=9fe172e3e2c92b29, SCID=3acaab8a60e5fa9e0055525a9dd3c72cfe96e4c3, PKN: 0, ACK, CRYPTO"
78,3.070751,2620:149:a41:a05::4,2600:4040:231a:b800:3c9e:c12c:139a:9787,QUIC,1262,"Handshake, DCID=9fe172e3e2c92b29, SCID=3acaab8a60e5fa9e0055525a9dd3c72cfe96e4c3"
79,3.070753,2620:149:a41:880::13,2600:4040:231a:b800:3c9e:c12c:139a:9787,QUIC,113,"Initial, SCID=df40a5491b01964c471833ab9b4ddc19f414e012, PKN: 0, ACK"
80,3.070754,2620:149:a41:880::13,2600:4040:231a:b800:3c9e:c12c:139a:9787,QUIC,1262,"Initial, SCID=df40a5491b01964c471833ab9b4ddc19f414e012, PKN: 1, ACK, CRYPTO"
