"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.121.59","172.66.164.67","TLSv1.2","184","Application Data"
"2","0.011841","172.66.164.67","100.86.121.59","TCP","66","443  >  54412 [ACK] Seq=1 Ack=119 Win=15 Len=0 TSval=1127883493 TSecr=1457686830"
"3","0.031881","172.66.164.67","100.86.121.59","TLSv1.2","151","Application Data"
"4","0.031883","172.66.164.67","100.86.121.59","TLSv1.2","108","Application Data"
"5","0.031885","172.66.164.67","100.86.121.59","TLSv1.2","97","Application Data"
"6","0.032100","100.86.121.59","172.66.164.67","TCP","66","54412  >  443 [ACK] Seq=119 Ack=159 Win=2046 Len=0 TSval=1457686862 TSecr=1127883513"
"7","2.756780","100.86.121.59","172.66.164.67","TLSv1.2","321","Application Data"
"8","2.807908","172.66.164.67","100.86.121.59","TCP","66","443  >  54412 [ACK] Seq=159 Ack=374 Win=15 Len=0 TSval=1127886290 TSecr=1457689587"
"9","3.829589","172.66.164.67","100.86.121.59","TLSv1.2","175","Application Data"
"10","3.829593","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=268 Ack=374 Win=15 Len=1448 TSval=1127887264 TSecr=1457689587 [TCP PDU reassembled in 25]"
"11","3.829596","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=1716 Ack=374 Win=15 Len=1448 TSval=1127887264 TSecr=1457689587 [TCP PDU reassembled in 25]"
"12","3.829598","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [PSH, ACK] Seq=3164 Ack=374 Win=15 Len=1448 TSval=1127887264 TSecr=1457689587 [TCP PDU reassembled in 25]"
"13","3.829821","100.86.121.59","172.66.164.67","TCP","66","54412  >  443 [ACK] Seq=374 Ack=4612 Win=1979 Len=0 TSval=1457690659 TSecr=1127887264"
"14","3.829905","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=4612 Ack=374 Win=15 Len=1448 TSval=1127887264 TSecr=1457689587 [TCP PDU reassembled in 25]"
"15","3.829909","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=6060 Ack=374 Win=15 Len=1448 TSval=1127887264 TSecr=1457689587 [TCP PDU reassembled in 25]"
"16","3.829912","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [PSH, ACK] Seq=7508 Ack=374 Win=15 Len=1448 TSval=1127887264 TSecr=1457689587 [TCP PDU reassembled in 25]"
"17","3.829914","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=8956 Ack=374 Win=15 Len=1448 TSval=1127887265 TSecr=1457689587 [TCP PDU reassembled in 25]"
"18","3.829917","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=10404 Ack=374 Win=15 Len=1448 TSval=1127887265 TSecr=1457689587 [TCP PDU reassembled in 25]"
"19","3.829919","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [PSH, ACK] Seq=11852 Ack=374 Win=15 Len=1448 TSval=1127887265 TSecr=1457689587 [TCP PDU reassembled in 25]"
"20","3.829922","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=13300 Ack=374 Win=15 Len=1448 TSval=1127887266 TSecr=1457689587 [TCP PDU reassembled in 25]"
"21","3.829925","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=14748 Ack=374 Win=15 Len=1448 TSval=1127887266 TSecr=1457689587 [TCP PDU reassembled in 25]"
"22","3.829974","100.86.121.59","172.66.164.67","TCP","66","[TCP Window Update] 54412  >  443 [ACK] Seq=374 Ack=4612 Win=2048 Len=0 TSval=1457690660 TSecr=1127887264"
"23","3.830029","100.86.121.59","172.66.164.67","TCP","66","54412  >  443 [ACK] Seq=374 Ack=16196 Win=1867 Len=0 TSval=1457690660 TSecr=1127887266"
"24","3.830043","100.86.121.59","172.66.164.67","TCP","66","[TCP Window Update] 54412  >  443 [ACK] Seq=374 Ack=16196 Win=2048 Len=0 TSval=1457690660 TSecr=1127887266"
"25","3.830102","172.66.164.67","100.86.121.59","TLSv1.2","1514","Application Data"
"26","3.830104","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=17644 Ack=374 Win=15 Len=1448 TSval=1127887267 TSecr=1457689587 [TCP PDU reassembled in 41]"
"27","3.830159","100.86.121.59","172.66.164.67","TCP","66","54412  >  443 [ACK] Seq=374 Ack=19092 Win=2003 Len=0 TSval=1457690660 TSecr=1127887267"
"28","3.830205","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=19092 Ack=374 Win=15 Len=1448 TSval=1127887267 TSecr=1457689587 [TCP PDU reassembled in 41]"
"29","3.830207","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [PSH, ACK] Seq=20540 Ack=374 Win=15 Len=1448 TSval=1127887267 TSecr=1457689587 [TCP PDU reassembled in 41]"
"30","3.830209","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=21988 Ack=374 Win=15 Len=1448 TSval=1127887268 TSecr=1457689587 [TCP PDU reassembled in 41]"
"31","3.830210","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=23436 Ack=374 Win=15 Len=1448 TSval=1127887268 TSecr=1457689587 [TCP PDU reassembled in 41]"
"32","3.830254","100.86.121.59","172.66.164.67","TCP","66","54412  >  443 [ACK] Seq=374 Ack=24884 Win=1913 Len=0 TSval=1457690660 TSecr=1127887268"
"33","3.830521","100.86.121.59","172.66.164.67","TCP","66","[TCP Window Update] 54412  >  443 [ACK] Seq=374 Ack=24884 Win=2048 Len=0 TSval=1457690660 TSecr=1127887268"
