No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,100.85.135.31,57.145.2.34,UDP,386,61731  >  443 Len=344
2,0.0127153,57.145.2.34,100.85.135.31,UDP,90,443  >  61731 Len=48
3,0.0162308,100.85.135.31,57.145.2.34,UDP,77,61731  >  443 Len=35
4,0.0780133,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
5,0.0780133,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
6,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
7,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
8,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
9,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
10,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
11,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
12,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
13,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
14,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
15,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
16,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
17,0.0788716,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
18,0.0794868,100.85.135.31,57.145.2.34,UDP,83,61731  >  443 Len=41
19,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
20,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
21,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
22,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
23,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
24,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
25,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
26,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
27,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
28,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
29,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
30,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
31,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
32,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
33,0.0801433,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
34,0.0801433,57.145.2.34,100.85.135.31,UDP,858,443  >  61731 Len=816
35,0.0806189,100.85.135.31,57.145.2.34,UDP,76,61731  >  443 Len=34
36,0.0808011,100.85.135.31,57.145.2.34,UDP,76,61731  >  443 Len=34
37,0.1109916,57.145.2.34,100.85.135.31,UDP,90,443  >  61731 Len=48
38,0.3934437,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
39,0.3934437,57.145.2.34,100.85.135.31,UDP,378,443  >  61731 Len=336
40,0.3934437,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
41,0.3934437,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
42,0.3934437,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
43,0.3934437,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
44,0.3934437,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
45,0.3934437,57.145.2.34,100.85.135.31,UDP,1274,443  >  61731 Len=1232
