No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,172.20.40.110,151.101.130.187,TCP,66,63075  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
2,0.007741,151.101.130.187,172.20.40.110,TCP,66,"443  >  63075 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM WS=512"
3,0.0078644,172.20.40.110,151.101.130.187,TCP,54,63075  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0
4,0.0085997,172.20.40.110,151.101.130.187,TLSv1.3,1874,Client Hello (SNI=www.target.com)
5,0.0279765,172.20.40.110,151.101.130.187,TCP,1434,"[TCP Retransmission] 63075  >  443 [PSH, ACK] Seq=441 Ack=1 Win=66048 Len=1380"
6,0.0281853,151.101.130.187,172.20.40.110,TCP,60,443  >  63075 [ACK] Seq=1 Ack=1381 Win=144896 Len=0
7,0.0364016,151.101.130.187,172.20.40.110,TCP,60,443  >  63075 [ACK] Seq=1 Ack=1821 Win=144896 Len=0
8,0.0387271,151.101.130.187,172.20.40.110,TLSv1.3,1434,"Server Hello, Change Cipher Spec, Application Data"
9,0.0387271,151.101.130.187,172.20.40.110,TCP,1434,443  >  63075 [ACK] Seq=1381 Ack=1821 Win=144896 Len=1380 [TCP PDU reassembled in 15]
10,0.0387793,172.20.40.110,151.101.130.187,TCP,54,63075  >  443 [ACK] Seq=1821 Ack=2761 Win=66048 Len=0
11,0.0407141,151.101.130.187,172.20.40.110,TCP,1434,443  >  63075 [ACK] Seq=2761 Ack=1821 Win=144896 Len=1380 [TCP PDU reassembled in 15]
12,0.0937007,172.20.40.110,151.101.130.187,TCP,54,63075  >  443 [ACK] Seq=1821 Ack=4141 Win=66048 Len=0
13,0.1524785,151.101.130.187,172.20.40.110,TCP,1434,443  >  63075 [ACK] Seq=4141 Ack=1821 Win=144896 Len=1380 [TCP PDU reassembled in 15]
14,0.1524785,151.101.130.187,172.20.40.110,TCP,1434,"443  >  63075 [PSH, ACK] Seq=5521 Ack=1821 Win=144896 Len=1380 [TCP PDU reassembled in 15]"
15,0.1524785,151.101.130.187,172.20.40.110,TLSv1.3,1055,"Application Data, Application Data, Application Data, Application Data"
16,0.1524785,151.101.130.187,172.20.40.110,TCP,66,[TCP Dup ACK 7#1] 443  >  63075 [ACK] Seq=7902 Ack=1821 Win=144896 Len=0 SLE=441 SRE=1821
17,0.1524785,151.101.130.187,172.20.40.110,TCP,1055,"[TCP Retransmission] 443  >  63075 [PSH, ACK] Seq=6901 Ack=1821 Win=144896 Len=1001"
18,0.1526158,172.20.40.110,151.101.130.187,TCP,54,63075  >  443 [ACK] Seq=1821 Ack=7902 Win=66048 Len=0
19,0.1528129,172.20.40.110,151.101.130.187,TCP,66,[TCP Dup ACK 18#1] 63075  >  443 [ACK] Seq=1821 Ack=7902 Win=66048 Len=0 SLE=6901 SRE=7902
20,0.1600994,172.20.40.110,151.101.130.187,TLSv1.3,118,"Change Cipher Spec, Application Data"
21,0.1607616,172.20.40.110,151.101.130.187,TLSv1.3,146,Application Data
22,0.1614087,172.20.40.110,151.101.130.187,TLSv1.3,1097,Application Data
23,0.1688116,151.101.130.187,172.20.40.110,TCP,60,443  >  63075 [ACK] Seq=7902 Ack=1885 Win=144896 Len=0
