No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,100.84.170.161,151.101.66.187,TCP,55,50935  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP PDU reassembled in 189]
2,0.013985,151.101.66.187,100.84.170.161,TCP,66,443  >  50935 [ACK] Seq=1 Ack=2 Win=281 Len=0 SLE=1 SRE=2
3,4.3967643,100.84.170.161,151.101.2.187,TLSv1.2,2000,Application Data
4,4.3968787,100.84.170.161,151.101.2.187,TLSv1.2,93,Application Data
5,4.4030043,100.84.170.161,151.101.2.187,TLSv1.2,720,Application Data
6,4.4035388,100.84.170.161,151.101.2.187,TLSv1.2,1962,Application Data
7,4.406435,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1 Ack=1986 Win=501 Len=0
8,4.406865,151.101.2.187,100.84.170.161,TLSv1.2,93,Application Data
9,4.4086688,151.101.2.187,100.84.170.161,TLSv1.2,214,Application Data
10,4.408664,100.84.170.161,151.101.2.187,TLSv1.2,663,Application Data
11,4.4120126,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=200 Ack=2652 Win=507 Len=0
12,4.4126387,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=200 Ack=4560 Win=518 Len=0
13,4.4148559,151.101.2.187,100.84.170.161,TLSv1.2,168,Application Data
14,4.4149018,100.84.170.161,151.101.2.187,TCP,54,64433  >  443 [ACK] Seq=5169 Ack=314 Win=508 Len=0
15,4.415983,151.101.2.187,100.84.170.161,TLSv1.2,131,Application Data
16,4.4185268,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=391 Ack=5169 Win=524 Len=0
17,4.4212673,151.101.2.187,100.84.170.161,TLSv1.2,322,Application Data
18,4.4213232,100.84.170.161,151.101.2.187,TCP,54,64433  >  443 [ACK] Seq=5169 Ack=659 Win=513 Len=0
19,4.4216283,151.101.2.187,100.84.170.161,TLSv1.2,213,Application Data
20,4.4227782,100.84.170.161,151.101.2.187,TLSv1.2,89,Application Data
21,4.4331577,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=818 Ack=5204 Win=524 Len=0
22,4.4727474,100.84.170.161,151.101.2.187,TLSv1.2,1985,Application Data
23,4.483148,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=818 Ack=7135 Win=535 Len=0
24,4.4856298,151.101.2.187,100.84.170.161,TLSv1.2,135,Application Data
25,4.5142017,151.101.2.187,100.84.170.161,TCP,135,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=818 Ack=7135 Win=535 Len=81"
26,4.5142393,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=7135 Ack=899 Win=512 Len=0 SLE=818 SRE=899
27,4.5512367,100.84.170.161,151.101.2.187,TLSv1.2,688,Application Data
28,4.5613466,100.84.170.161,151.101.2.187,TLSv1.2,1999,Application Data
29,4.5613524,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=899 Ack=7769 Win=541 Len=0
30,4.5638704,151.101.2.187,100.84.170.161,TLSv1.2,125,Application Data
31,4.5710747,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=970 Ack=9714 Win=553 Len=0
32,4.5733507,151.101.2.187,100.84.170.161,TLSv1.2,130,Application Data
33,4.5734128,100.84.170.161,151.101.2.187,TCP,54,64433  >  443 [ACK] Seq=9714 Ack=1046 Win=511 Len=0
34,4.5931966,100.84.170.161,151.101.2.187,TLSv1.2,705,Application Data
35,4.6025499,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1046 Ack=10365 Win=558 Len=0
36,4.6056402,151.101.2.187,100.84.170.161,TLSv1.2,125,Application Data
37,4.6352249,151.101.2.187,100.84.170.161,TCP,125,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=1046 Ack=10365 Win=558 Len=71"
38,4.6352652,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=10365 Ack=1117 Win=511 Len=0 SLE=1046 SRE=1117
39,4.7104432,100.84.170.161,151.101.2.187,TLSv1.2,1994,Application Data
40,4.719516,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1117 Ack=12305 Win=570 Len=0
41,4.7330338,151.101.2.187,100.84.170.161,TLSv1.2,131,Application Data
42,4.7631223,151.101.2.187,100.84.170.161,TCP,131,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=1117 Ack=12305 Win=570 Len=77"
43,4.7631774,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=12305 Ack=1194 Win=511 Len=0 SLE=1117 SRE=1194
44,5.1855639,100.84.170.161,151.101.2.187,TLSv1.2,820,Application Data
45,5.1857617,100.84.170.161,151.101.2.187,TLSv1.2,1885,Application Data
46,5.1858695,100.84.170.161,151.101.2.187,TLSv1.2,832,Application Data
47,5.1860033,100.84.170.161,151.101.2.187,TLSv1.2,1881,Application Data
48,5.1864363,100.84.170.161,151.101.2.187,TLSv1.2,828,Application Data
49,5.1865751,100.84.170.161,151.101.2.187,TLSv1.2,1892,Application Data
50,5.1866666,100.84.170.161,151.101.2.187,TLSv1.2,796,Application Data
51,5.1867572,100.84.170.161,151.101.2.187,TLSv1.2,1888,Application Data
52,5.1950296,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1194 Ack=13071 Win=575 Len=0
53,5.1953602,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1194 Ack=15680 Win=593 Len=0
54,5.1956674,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1194 Ack=17507 Win=604 Len=0
55,5.196043,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1194 Ack=20119 Win=621 Len=0
56,5.196345,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1194 Ack=22695 Win=638 Len=0
57,5.1989308,151.101.2.187,100.84.170.161,TLSv1.2,131,Application Data
58,5.1996851,151.101.2.187,100.84.170.161,TLSv1.2,238,Application Data
59,5.1997519,100.84.170.161,151.101.2.187,TCP,54,64433  >  443 [ACK] Seq=22695 Ack=1455 Win=510 Len=0
60,5.2007128,151.101.2.187,100.84.170.161,TLSv1.2,235,Application Data
61,5.2007128,151.101.2.187,100.84.170.161,TLSv1.2,168,Application Data
62,5.2007778,100.84.170.161,151.101.2.187,TCP,54,64433  >  443 [ACK] Seq=22695 Ack=1750 Win=509 Len=0
63,5.200995,151.101.2.187,100.84.170.161,TLSv1.2,131,Application Data
64,5.2012745,151.101.2.187,100.84.170.161,TLSv1.2,130,Application Data
65,5.2013066,100.84.170.161,151.101.2.187,TCP,54,64433  >  443 [ACK] Seq=22695 Ack=1903 Win=508 Len=0
66,10.8994891,100.84.170.161,151.101.2.187,TLSv1.2,825,Application Data
67,10.9088332,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1903 Ack=23466 Win=644 Len=0
68,10.9113867,151.101.2.187,100.84.170.161,TLSv1.2,375,Application Data
69,10.9414896,151.101.2.187,100.84.170.161,TCP,375,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=1903 Ack=23466 Win=644 Len=321"
70,10.9415253,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=23466 Ack=2224 Win=513 Len=0 SLE=1903 SRE=2224
71,11.0808414,100.84.170.161,151.101.2.187,TLSv1.2,1878,Application Data
72,11.0907044,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=2224 Ack=25290 Win=655 Len=0
73,11.0933648,151.101.2.187,100.84.170.161,TLSv1.2,130,Application Data
74,11.1223683,151.101.2.187,100.84.170.161,TCP,130,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=2224 Ack=25290 Win=655 Len=76"
75,11.1224532,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=25290 Ack=2300 Win=512 Len=0 SLE=2224 SRE=2300
76,11.2101938,100.84.170.161,151.101.2.187,TLSv1.2,825,Application Data
77,11.2198406,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=2300 Ack=26061 Win=661 Len=0
78,11.2220301,151.101.2.187,100.84.170.161,TLSv1.2,130,Application Data
79,11.2511542,151.101.2.187,100.84.170.161,TCP,130,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=2300 Ack=26061 Win=661 Len=76"
80,11.2512116,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=26061 Ack=2376 Win=512 Len=0 SLE=2300 SRE=2376
81,11.7839497,100.84.170.161,151.101.2.187,TLSv1.2,1896,Application Data
82,11.7937155,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=2376 Ack=27903 Win=672 Len=0
83,11.7964623,151.101.2.187,100.84.170.161,TLSv1.2,240,Application Data
84,11.824088,151.101.2.187,100.84.170.161,TCP,240,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=2376 Ack=27903 Win=672 Len=186"
85,11.8241535,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=27903 Ack=2562 Win=511 Len=0 SLE=2376 SRE=2562
86,11.9104635,100.84.170.161,151.101.2.187,TLSv1.2,794,Application Data
87,11.9201232,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=2562 Ack=28643 Win=678 Len=0
88,11.9226856,151.101.2.187,100.84.170.161,TLSv1.2,130,Application Data
89,11.9424281,100.84.170.161,151.101.2.187,TLSv1.2,1888,Application Data
90,11.9510055,151.101.2.187,100.84.170.161,TCP,130,"[TCP Spurious Retransmission] 443  >  64433 [PSH, ACK] Seq=2562 Ack=28643 Win=678 Len=76"
91,11.9510423,100.84.170.161,151.101.2.187,TCP,66,[TCP Dup ACK 89#1] 64433  >  443 [ACK] Seq=30477 Ack=2638 Win=511 Len=0 SLE=2562 SRE=2638
92,11.9521482,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=2638 Ack=30477 Win=689 Len=0
93,11.9543586,151.101.2.187,100.84.170.161,TLSv1.2,130,Application Data
94,11.9845,151.101.2.187,100.84.170.161,TCP,130,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=2638 Ack=30477 Win=689 Len=76"
95,11.9845378,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=30477 Ack=2714 Win=511 Len=0 SLE=2638 SRE=2714
96,15.2975378,100.84.170.161,151.101.2.187,TLSv1.2,824,Application Data
97,15.3069515,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=2714 Ack=31247 Win=695 Len=0
98,15.3092364,151.101.2.187,100.84.170.161,TLSv1.2,214,Application Data
99,15.3206825,100.84.170.161,151.101.2.187,TLSv1.2,1891,Application Data
100,15.3215057,100.84.170.161,151.101.2.187,TLSv1.2,786,Application Data
101,15.3217419,100.84.170.161,151.101.2.187,TLSv1.2,1885,Application Data
102,15.330612,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=2874 Ack=33084 Win=707 Len=0
103,15.3309353,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=2874 Ack=33816 Win=712 Len=0
104,15.3314865,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=2874 Ack=35647 Win=724 Len=0
105,15.3326602,151.101.2.187,100.84.170.161,TLSv1.2,124,Application Data
106,15.3329107,151.101.2.187,100.84.170.161,TLSv1.2,131,Application Data
107,15.3329435,100.84.170.161,151.101.2.187,TCP,54,64433  >  443 [ACK] Seq=35647 Ack=3021 Win=510 Len=0
108,15.3342366,151.101.2.187,100.84.170.161,TLSv1.2,174,Application Data
109,15.3719518,151.101.2.187,100.84.170.161,TCP,174,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=3021 Ack=35647 Win=724 Len=120"
110,15.3719907,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=35647 Ack=3141 Win=509 Len=0 SLE=3021 SRE=3141
111,15.3863612,100.84.170.161,151.101.2.187,TLSv1.2,786,Application Data
112,15.3957332,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=3141 Ack=36379 Win=729 Len=0
113,15.3986329,151.101.2.187,100.84.170.161,TLSv1.2,104,Application Data
114,15.4270003,151.101.2.187,100.84.170.161,TCP,104,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=3141 Ack=36379 Win=729 Len=50"
115,15.4270488,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=36379 Ack=3191 Win=509 Len=0 SLE=3141 SRE=3191
116,15.467652,100.84.170.161,151.101.2.187,TLSv1.2,1882,Application Data
117,15.4774836,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=3191 Ack=38207 Win=741 Len=0
118,15.4792801,100.84.170.161,151.101.2.187,TLSv1.2,823,Application Data
