No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,0.0.0.0,255.255.255.255,DHCP,364,DHCP Request  - Transaction ID 0x6705dbca
2,0.000358,192.168.1.1,255.255.255.255,DHCP,382,DHCP ACK      - Transaction ID 0x6705dbca
3,0.000727,RealtekSemic_68:0a:41,Broadcast,ARP,60,Who has 192.168.1.224? (ARP Probe)
4,0.000728,WNC_46:a8:04,Broadcast,ARP,42,Who has 192.168.1.215? Tell 192.168.1.1
5,0.000882,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
6,0.001147,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
7,0.001463,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
8,0.001464,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
9,0.001846,Intel_2b:ef:67,Broadcast,ARP,60,Who has 192.168.1.215? (ARP Probe)
10,0.001848,192.168.1.175,224.0.0.251,MDNS,92,"Standard query response 0x0000 A, cache flush 192.168.1.175"
11,0.002641,192.168.1.183,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.183"
12,0.30685,192.168.1.178,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.178"
13,0.306852,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
14,0.307173,192.168.1.205,192.168.1.255,NBNS,92,Name query NB PANTUM-164FF6<00>
15,0.308031,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
16,0.30841,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QM"" question"
17,0.308411,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QM"" question"
18,0.614204,Intel_2b:ef:67,Broadcast,ARP,60,Who has 192.168.1.1? Tell 192.168.1.215
19,0.614239,192.168.1.175,224.0.0.251,MDNS,92,"Standard query response 0x0000 A, cache flush 192.168.1.175"
20,0.614334,192.168.1.178,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.178"
21,0.614752,192.168.1.183,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.183"
22,0.614755,WNC_46:a8:04,Broadcast,ARP,42,Who has 192.168.1.215? Tell 192.168.1.1
23,0.922356,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
24,0.92236,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
25,0.922361,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
26,0.922646,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
27,0.922649,RealtekSemic_68:0a:41,Broadcast,ARP,60,Who has 192.168.1.224? (ARP Probe)
28,0.922987,192.168.1.183,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.183"
29,0.922989,192.168.1.175,224.0.0.251,MDNS,92,"Standard query response 0x0000 A, cache flush 192.168.1.175"
30,0.925809,Intel_2b:ef:67,Broadcast,ARP,60,Who has 192.168.1.215? (ARP Probe)
31,1.228611,192.168.1.178,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.178"
32,1.228615,192.168.1.205,192.168.1.255,NBNS,92,Name query NB PANTUM-164FF6<00>
33,1.229143,WesternDigit_dd:84:48,Broadcast,ARP,60,Who has 192.168.1.215? Tell 192.168.1.195
34,1.537498,WNC_46:a8:04,Broadcast,ARP,42,Who has 192.168.1.201? Tell 192.168.1.1
35,1.842914,WNC_46:a8:04,Broadcast,ARP,42,Who has 192.168.1.206? Tell 192.168.1.1
36,1.842918,RealtekSemic_68:0a:41,Broadcast,ARP,60,ARP Announcement for 192.168.1.224
37,1.842962,192.168.1.205,192.168.1.255,NBNS,92,Name query NB PANTUM-164FF6<00>
38,2.150433,192.168.1.224,192.168.1.255,NBNS,110,Registration NB AV<20>
39,2.150437,192.168.1.224,192.168.1.255,NBNS,110,Registration NB WORKGROUP<00>
40,2.15044,192.168.1.224,192.168.1.255,NBNS,110,Registration NB AV<00>
41,2.150722,Intel_2b:ef:67,Broadcast,ARP,60,Who has 192.168.1.215? (ARP Probe)
42,2.505449,2600:4040:231a:b800:3c9e:c12c:139a:9787,2606:4700:10::ac42:a443,TLSv1.2,210,Application Data
43,2.505551,2600:4040:231a:b800:3c9e:c12c:139a:9787,2606:4700:10::ac42:a443,TLSv1.2,125,Application Data
44,2.517175,2606:4700:10::ac42:a443,2600:4040:231a:b800:3c9e:c12c:139a:9787,TCP,86,443  >  52890 [ACK] Seq=1 Ack=125 Win=16 Len=0 TSval=229638949 TSecr=3199910193
45,2.517178,2606:4700:10::ac42:a443,2600:4040:231a:b800:3c9e:c12c:139a:9787,TCP,86,443  >  52890 [ACK] Seq=1 Ack=164 Win=16 Len=0 TSval=229638949 TSecr=3199910193
46,2.519333,2606:4700:10::ac42:a443,2600:4040:231a:b800:3c9e:c12c:139a:9787,TLSv1.2,125,Application Data
47,2.519464,2600:4040:231a:b800:3c9e:c12c:139a:9787,2606:4700:10::ac42:a443,TCP,86,52890  >  443 [ACK] Seq=164 Ack=40 Win=12243 Len=0 TSval=3199910207 TSecr=229638951
