"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","100.84.170.161","151.101.2.187","TLSv1.2","2505","Application Data"
"2","0.000250500","100.84.170.161","151.101.2.187","TLSv1.2","93","Application Data"
"3","0.009646400","151.101.2.187","100.84.170.161","TCP","56","443  >  55283 [ACK] Seq=1 Ack=2491 Win=2134 Len=0"
"4","0.010439000","151.101.2.187","100.84.170.161","TLSv1.2","93","Application Data"
"5","0.035775600","151.101.2.187","100.84.170.161","TCP","93","[TCP Retransmission] 443  >  55283 [PSH, ACK] Seq=1 Ack=2491 Win=2134 Len=39"
"6","0.035864800","100.84.170.161","151.101.2.187","TCP","66","55283  >  443 [ACK] Seq=2491 Ack=40 Win=511 Len=0 SLE=1 SRE=40"
"7","0.548055100","151.101.2.187","100.84.170.161","TCP","14614","443  >  55283 [ACK] Seq=40 Ack=2491 Win=2134 Len=14560 [TCP PDU reassembled in 8]"
"8","0.548055100","151.101.2.187","100.84.170.161","TLSv1.2","1330","Application Data"
"9","0.548055100","151.101.2.187","100.84.170.161","TLSv1.2","43734","Application Data, Application Data"
"10","0.548055100","151.101.2.187","100.84.170.161","TLSv1.2","874","Application Data"
"11","0.548055100","151.101.2.187","100.84.170.161","TCP","874","[TCP Retransmission] 443  >  55283 [PSH, ACK] Seq=59556 Ack=2491 Win=2134 Len=820 [TCP PDU reassembled in 10]"
"12","0.548227700","100.84.170.161","151.101.2.187","TCP","66","55283  >  443 [ACK] Seq=2491 Ack=60376 Win=513 Len=0 SLE=59556 SRE=60376"
"13","0.551597500","100.84.170.161","151.101.2.187","TLSv1.2","89","Application Data"
"14","0.560292000","151.101.2.187","100.84.170.161","TCP","56","443  >  55283 [ACK] Seq=60376 Ack=2526 Win=2134 Len=0"
"15","0.914215000","100.84.170.161","151.101.2.187","TLSv1.2","2520","Application Data"
"16","0.914422400","100.84.170.161","151.101.2.187","TLSv1.2","2514","Application Data"
"17","0.925482200","100.84.170.161","151.101.2.187","TLSv1.2","2520","Application Data"
"18","0.945356600","100.84.170.161","151.101.2.187","TCP","1514","[TCP Retransmission] 55283  >  443 [PSH, ACK] Seq=8458 Ack=60376 Win=513 Len=1460"
"19","0.967054600","100.84.170.161","151.101.2.187","TLSv1.2","2514","Application Data"
"20","0.967490700","100.84.170.161","151.101.2.187","TLSv1.2","2517","Application Data"
"21","0.967825800","100.84.170.161","151.101.2.187","TLSv1.2","2520","Application Data"
"22","0.986276600","151.101.2.187","100.84.170.161","TCP","56","443  >  55283 [ACK] Seq=60376 Ack=9918 Win=2167 Len=0"
"23","0.986276600","151.101.2.187","100.84.170.161","TLSv1.2","420","Application Data"
"24","0.987162500","100.84.170.161","151.101.2.187","TLSv1.2","2521","Application Data"
"25","1.004423000","151.101.2.187","100.84.170.161","TLSv1.2","130","Application Data"
