No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,100.84.170.161,151.101.2.187,TLSv1.2,2495,Application Data
2,0.0001627,100.84.170.161,151.101.2.187,TLSv1.2,93,Application Data
3,0.0222194,100.84.170.161,151.101.2.187,TLSv1.2,2486,Application Data
4,0.0254986,100.84.170.161,151.101.2.187,TLSv1.2,2480,Application Data
5,0.0287075,100.84.170.161,151.101.2.187,TCP,1514,"[TCP Retransmission] 64433  >  443 [PSH, ACK] Seq=5879 Ack=1 Win=8209 Len=1460"
6,0.0366756,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=1 Ack=4913 Win=5695 Len=0
7,0.0369468,151.101.2.187,100.84.170.161,TLSv1.2,93,Application Data
8,0.0377632,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=40 Ack=7339 Win=5701 Len=0
9,0.0389676,151.101.2.187,100.84.170.161,TLSv1.2,240,Application Data
10,0.0390497,100.84.170.161,151.101.2.187,TCP,54,64433  >  443 [ACK] Seq=7339 Ack=226 Win=8208 Len=0
11,0.0393107,151.101.2.187,100.84.170.161,TLSv1.2,104,Application Data
12,0.0393107,151.101.2.187,100.84.170.161,TLSv1.2,125,Application Data
13,0.0393606,100.84.170.161,151.101.2.187,TCP,54,64433  >  443 [ACK] Seq=7339 Ack=347 Win=8207 Len=0
14,0.0403188,151.101.2.187,100.84.170.161,TCP,66,[TCP Dup ACK 8#1] 443  >  64433 [ACK] Seq=347 Ack=7339 Win=5701 Len=0 SLE=5879 SRE=7339
15,0.2815408,100.84.170.161,151.101.2.187,TLSv1.2,2480,Application Data
16,0.313924,100.84.170.161,151.101.2.187,TCP,1514,"[TCP Retransmission] 64433  >  443 [PSH, ACK] Seq=8305 Ack=347 Win=8207 Len=1460"
17,0.3291131,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=347 Ack=9765 Win=5706 Len=0
18,0.3293914,151.101.2.187,100.84.170.161,TCP,66,[TCP Dup ACK 17#1] 443  >  64433 [ACK] Seq=347 Ack=9765 Win=5706 Len=0 SLE=8305 SRE=9765
19,0.330828,151.101.2.187,100.84.170.161,TLSv1.2,240,Application Data
20,0.3340846,100.84.170.161,151.101.2.187,TLSv1.2,2489,Application Data
21,0.3374034,100.84.170.161,151.101.2.187,TLSv1.2,2494,Application Data
22,0.3438319,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=533 Ack=12200 Win=5712 Len=0
23,0.3449229,100.84.170.161,151.101.2.187,TLSv1.2,2495,Application Data
24,0.3690442,100.84.170.161,151.101.2.187,TCP,1514,"[TCP Retransmission] 64433  >  443 [PSH, ACK] Seq=15621 Ack=533 Win=8207 Len=1460"
25,0.391144,151.101.2.187,100.84.170.161,TLSv1.2,131,Application Data
26,0.391144,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=610 Ack=14640 Win=5718 Len=0
27,0.391144,151.101.2.187,100.84.170.161,TLSv1.2,169,Application Data
28,0.391144,151.101.2.187,100.84.170.161,TCP,169,"[TCP Retransmission] 443  >  64433 [PSH, ACK] Seq=610 Ack=14640 Win=5718 Len=115"
29,0.3914353,100.84.170.161,151.101.2.187,TCP,66,64433  >  443 [ACK] Seq=17081 Ack=725 Win=8212 Len=0 SLE=610 SRE=725
30,0.3952433,151.101.2.187,100.84.170.161,TCP,56,443  >  64433 [ACK] Seq=725 Ack=17081 Win=5724 Len=0
