No.,Time,Source,Destination,Protocol,Length,Info
1,0.0,192.168.1.228,20.42.65.89,TLSv1.2,144,Application Data
2,0.000275,192.168.1.228,20.42.65.89,TLSv1.2,639,Application Data
3,0.011123,192.168.1.228,20.42.65.89,TCP,54,59236  >  443 [RST] Seq=652 Win=0 Len=0
4,0.011173,192.168.1.228,40.112.143.140,TCP,54,59237  >  443 [RST] Seq=1 Win=0 Len=0
5,0.011306,20.42.65.89,192.168.1.228,TCP,66,443  >  59236 [ACK] Seq=1 Ack=652 Win=16383 Len=0 TSval=1998808916 TSecr=831158873
6,0.011396,192.168.1.228,20.42.65.89,TCP,54,59236  >  443 [RST] Seq=652 Win=0 Len=0
7,0.012163,20.42.65.89,192.168.1.228,TLSv1.2,163,Application Data
8,0.843626,2600:4040:231a:b800:3c9e:c12c:139a:9787,2603:1036:302:4823::2,UDP,97,58594  >  443 Len=35
9,0.880757,2603:1036:302:4823::2,2600:4040:231a:b800:3c9e:c12c:139a:9787,UDP,90,443  >  58594 Len=28
10,1.705125,2600:4040:231a:b800:3c9e:c12c:139a:9787,2606:50c0:8000::215,TCP,74,52857  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0
11,1.713763,2606:50c0:8000::215,2600:4040:231a:b800:3c9e:c12c:139a:9787,TCP,86,[TCP ACKed unseen segment] 443  >  52857 [ACK] Seq=1 Ack=2 Win=263 Len=0 TSval=1906832839 TSecr=1875834361
12,1.761241,192.168.1.228,17.57.147.4,TCP,1514,58891  >  5223 [ACK] Seq=1 Ack=1 Win=2048 Len=1448 TSval=3163853596 TSecr=3917742164 [TCP PDU reassembled in 14]
13,1.761245,192.168.1.228,17.57.147.4,TCP,1514,58891  >  5223 [ACK] Seq=1449 Ack=1 Win=2048 Len=1448 TSval=3163853596 TSecr=3917742164 [TCP PDU reassembled in 14]
14,1.761411,192.168.1.228,17.57.147.4,TLSv1.2,1500,Application Data
15,1.771388,17.57.147.4,192.168.1.228,TCP,66,5223  >  58891 [ACK] Seq=1 Ack=2897 Win=1996 Len=0 TSval=3918284922 TSecr=3163853596
16,1.77139,17.57.147.4,192.168.1.228,TCP,66,5223  >  58891 [ACK] Seq=1 Ack=4331 Win=1988 Len=0 TSval=3918284922 TSecr=3163853596
17,1.8074,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
18,1.807404,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 A Pantum-164FF6.local, ""QM"" question"
19,1.807604,192.168.1.205,224.0.0.251,MDNS,79,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
20,1.80773,fe80::cfda:5f45:41bc:9216,ff02::fb,MDNS,99,"Standard query 0x0000 AAAA Pantum-164FF6.local, ""QU"" question"
21,1.808119,192.168.1.175,224.0.0.251,MDNS,92,"Standard query response 0x0000 A, cache flush 192.168.1.175"
22,1.808121,192.168.1.183,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.183"
23,2.115195,192.168.1.178,224.0.0.251,MDNS,89,"Standard query response 0x0000 A, cache flush 192.168.1.178"
24,2.115199,192.168.1.205,192.168.1.255,NBNS,92,Name query NB PANTUM-164FF6<00>
