"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","100.84.170.161","151.101.66.187","TLSv1.2","2442","Application Data"
"2","0.000100900","100.84.170.161","151.101.66.187","TLSv1.2","93","Application Data"
"3","0.009411100","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=1 Ack=2428 Win=2086 Len=0"
"4","0.010638100","151.101.66.187","100.84.170.161","TLSv1.2","93","Application Data"
"5","0.060471700","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=2428 Ack=40 Win=4106 Len=0"
"6","0.060691000","151.101.66.187","100.84.170.161","TCP","93","[TCP Spurious Retransmission] 443  >  59747 [PSH, ACK] Seq=1 Ack=2428 Win=2086 Len=39"
"7","0.060740800","100.84.170.161","151.101.66.187","TCP","66","[TCP Dup ACK 5#1] 59747  >  443 [ACK] Seq=2428 Ack=40 Win=4106 Len=0 SLE=1 SRE=40"
"8","0.761335000","151.101.66.187","100.84.170.161","TLSv1.2","579","Application Data"
"9","0.761335000","151.101.66.187","100.84.170.161","TLSv1.2","32086","Application Data"
"10","0.761335000","151.101.66.187","100.84.170.161","TLSv1.2","888","Application Data, Application Data"
"11","0.761335000","151.101.66.187","100.84.170.161","TLSv1.2","94","Application Data"
"12","0.761335000","151.101.66.187","100.84.170.161","TCP","16070","443  >  59747 [ACK] Seq=33471 Ack=2428 Win=2086 Len=16016 [TCP PDU reassembled in 13]"
"13","0.761335000","151.101.66.187","100.84.170.161","TLSv1.2","475","Application Data, Application Data"
"14","0.761335000","151.101.66.187","100.84.170.161","TLSv1.2","11702","Application Data"
"15","0.761335000","151.101.66.187","100.84.170.161","TLSv1.2","132","Application Data, Application Data"
"16","0.761571200","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=2428 Ack=61634 Win=4106 Len=0"
"17","0.761802600","151.101.66.187","100.84.170.161","TCP","132","[TCP Spurious Retransmission] 443  >  59747 [PSH, ACK] Seq=61556 Ack=2428 Win=2086 Len=78"
"18","0.761837900","100.84.170.161","151.101.66.187","TCP","66","[TCP Dup ACK 16#1] 59747  >  443 [ACK] Seq=2428 Ack=61634 Win=4106 Len=0 SLE=61556 SRE=61634"
"19","0.765201900","100.84.170.161","151.101.66.187","TLSv1.2","89","Application Data"
"20","0.791625400","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=61634 Ack=2463 Win=2086 Len=0"
"21","14.827658600","100.84.170.161","151.101.66.187","TLSv1.2","2463","Application Data"
"22","14.827827200","100.84.170.161","151.101.66.187","TLSv1.2","93","Application Data"
"23","14.829829900","100.84.170.161","151.101.66.187","TLSv1.2","2451","Application Data"
"24","14.833860900","100.84.170.161","151.101.66.187","TLSv1.2","2445","Application Data"
"25","14.838021000","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=61634 Ack=4911 Win=2096 Len=0"
"26","14.838425400","151.101.66.187","100.84.170.161","TLSv1.2","93","Application Data"
"27","14.840780200","100.84.170.161","151.101.66.187","TLSv1.2","2464","Application Data"
"28","14.840993600","151.101.66.187","100.84.170.161","TLSv1.2","345","Application Data"
"29","14.843157600","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=61964 Ack=9699 Win=2115 Len=0"
"30","14.846256700","151.101.66.187","100.84.170.161","TLSv1.2","130","Application Data"
"31","14.846326700","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=12109 Ack=62040 Win=4104 Len=0"
"32","14.850289000","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=62040 Ack=12109 Win=2124 Len=0"
"33","14.853495700","151.101.66.187","100.84.170.161","TLSv1.2","125","Application Data"
"34","14.896136000","100.84.170.161","151.101.66.187","TCP","54","59747  >  443 [ACK] Seq=12109 Ack=62111 Win=4104 Len=0"
"35","14.900179800","151.101.66.187","100.84.170.161","TCP","125","[TCP Spurious Retransmission] 443  >  59747 [PSH, ACK] Seq=62040 Ack=12109 Win=2124 Len=71"
"36","14.900225700","100.84.170.161","151.101.66.187","TCP","66","[TCP Dup ACK 34#1] 59747  >  443 [ACK] Seq=12109 Ack=62111 Win=4104 Len=0 SLE=62040 SRE=62111"
"37","15.027105100","100.84.170.161","151.101.66.187","TLSv1.2","2467","Application Data"
"38","15.038627300","151.101.66.187","100.84.170.161","TCP","56","443  >  59747 [ACK] Seq=62111 Ack=14522 Win=2133 Len=0"
"39","15.041972000","151.101.66.187","100.84.170.161","TLSv1.2","234","Application Data"
