"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.121.59","172.66.164.67","TLSv1.2","369","Application Data"
"2","0.000088","100.86.121.59","172.66.164.67","TLSv1.2","105","Application Data"
"3","0.013792","172.66.164.67","100.86.121.59","TLSv1.2","105","Application Data"
"4","0.014055","100.86.121.59","172.66.164.67","TCP","66","53996  >  443 [ACK] Seq=343 Ack=40 Win=2048 Len=0 TSval=1969628576 TSecr=1715536983"
"5","0.038407","172.66.164.67","100.86.121.59","TLSv1.2","151","Application Data"
"6","0.038411","172.66.164.67","100.86.121.59","TLSv1.2","108","Application Data"
"7","0.038604","100.86.121.59","172.66.164.67","TCP","66","53996  >  443 [ACK] Seq=343 Ack=167 Win=2047 Len=0 TSval=1969628601 TSecr=1715537007"
"8","0.038861","172.66.164.67","100.86.121.59","TLSv1.2","97","Application Data"
"9","0.038949","100.86.121.59","172.66.164.67","TCP","66","53996  >  443 [ACK] Seq=343 Ack=198 Win=2048 Len=0 TSval=1969628601 TSecr=1715537007"
"10","0.040722","100.86.121.59","172.66.164.67","TLSv1.2","101","Application Data"
"11","0.091945","172.66.164.67","100.86.121.59","TCP","66","443  >  53996 [ACK] Seq=198 Ack=378 Win=17 Len=0 TSval=1715537062 TSecr=1969628603"
"12","0.232527","100.86.121.59","172.66.164.67","TLSv1.2","1203","Application Data"
"13","0.242321","172.66.164.67","100.86.121.59","TCP","66","443  >  53996 [ACK] Seq=198 Ack=1515 Win=17 Len=0 TSval=1715537211 TSecr=1969628795"
"14","0.272529","172.66.164.67","100.86.121.59","TLSv1.2","208","Application Data"
"15","0.272533","172.66.164.67","100.86.121.59","TLSv1.2","290","Application Data"
"16","0.272739","100.86.121.59","172.66.164.67","TCP","66","53996  >  443 [ACK] Seq=1515 Ack=564 Win=2043 Len=0 TSval=1969628835 TSecr=1715537241"
"17","0.272838","172.66.164.67","100.86.121.59","TLSv1.2","97","Application Data"
"18","0.272939","100.86.121.59","172.66.164.67","TCP","66","53996  >  443 [ACK] Seq=1515 Ack=595 Win=2043 Len=0 TSval=1969628835 TSecr=1715537241"
"19","0.472505","100.86.121.59","172.66.164.67","TCP","54","[TCP Keep-Alive] 53996  >  443 [ACK] Seq=1514 Ack=595 Win=2048 Len=0"
"20","0.484194","172.66.164.67","100.86.121.59","TCP","66","[TCP Keep-Alive ACK] 443  >  53996 [ACK] Seq=595 Ack=1515 Win=17 Len=0 TSval=1715537453 TSecr=1969628835"
"21","2.582259","100.86.121.59","172.66.164.67","TLSv1.2","396","Application Data"
"22","2.634658","172.66.164.67","100.86.121.59","TCP","66","443  >  53996 [ACK] Seq=595 Ack=1845 Win=17 Len=0 TSval=1715539604 TSecr=1969631144"
"23","2.677533","172.66.164.67","100.86.121.59","TLSv1.2","190","Application Data"
"24","2.677601","100.86.121.59","172.66.164.67","TCP","66","53996  >  443 [ACK] Seq=1845 Ack=719 Win=2047 Len=0 TSval=1969631240 TSecr=1715539647"
"25","2.678098","172.66.164.67","100.86.121.59","TCP","1514","443  >  53996 [ACK] Seq=719 Ack=1845 Win=17 Len=1448 TSval=1715539647 TSecr=1969631144 [TCP PDU reassembled in 40]"
"26","2.678143","100.86.121.59","172.66.164.67","TCP","66","53996  >  443 [ACK] Seq=1845 Ack=2167 Win=2026 Len=0 TSval=1969631240 TSecr=1715539647"
"27","2.678269","172.66.164.67","100.86.121.59","TCP","1514","443  >  53996 [ACK] Seq=2167 Ack=1845 Win=17 Len=1448 TSval=1715539647 TSecr=1969631144 [TCP PDU reassembled in 40]"
"28","2.678306","100.86.121.59","172.66.164.67","TCP","66","53996  >  443 [ACK] Seq=1845 Ack=3615 Win=2026 Len=0 TSval=1969631240 TSecr=1715539647"
