"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.121.59","172.66.164.67","TLSv1.2","353","Application Data"
"2","0.010511","172.66.164.67","100.86.121.59","TCP","66","443  >  54412 [ACK] Seq=1 Ack=288 Win=15 Len=0 TSval=1127961805 TSecr=1457765142"
"3","0.084305","100.86.121.59","172.66.164.67","TLSv1.2","101","Application Data"
"4","0.087282","100.86.121.59","172.66.164.67","TLSv1.2","192","Application Data"
"5","0.167683","172.66.164.67","100.86.121.59","TCP","66","443  >  54412 [ACK] Seq=1 Ack=449 Win=15 Len=0 TSval=1127961922 TSecr=1457765229"
"6","0.642190","172.66.164.67","100.86.121.59","TLSv1.2","175","Application Data"
"7","0.642193","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=110 Ack=449 Win=15 Len=1448 TSval=1127962436 TSecr=1457765229 [TCP PDU reassembled in 29]"
"8","0.642390","100.86.121.59","172.66.164.67","TCP","66","54412  >  443 [ACK] Seq=449 Ack=1558 Win=2024 Len=0 TSval=1457765784 TSecr=1127962436"
"9","0.642439","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=1558 Ack=449 Win=15 Len=1448 TSval=1127962436 TSecr=1457765229 [TCP PDU reassembled in 29]"
"10","0.642442","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [PSH, ACK] Seq=3006 Ack=449 Win=15 Len=1448 TSval=1127962436 TSecr=1457765229 [TCP PDU reassembled in 29]"
"11","0.642509","100.86.121.59","172.66.164.67","TCP","66","54412  >  443 [ACK] Seq=449 Ack=4454 Win=1979 Len=0 TSval=1457765784 TSecr=1127962436"
"12","0.642544","100.86.121.59","172.66.164.67","TCP","66","[TCP Window Update] 54412  >  443 [ACK] Seq=449 Ack=4454 Win=2048 Len=0 TSval=1457765784 TSecr=1127962436"
"13","0.643056","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=4454 Ack=449 Win=15 Len=1448 TSval=1127962437 TSecr=1457765229 [TCP PDU reassembled in 29]"
"14","0.643109","100.86.121.59","172.66.164.67","TCP","66","54412  >  443 [ACK] Seq=449 Ack=5902 Win=2026 Len=0 TSval=1457765785 TSecr=1127962437"
"15","0.643229","172.66.164.67","100.86.121.59","TCP","1514","443  >  54412 [ACK] Seq=5902 Ack=449 Win=15 Len=1448 TSval=1127962437 TSecr=1457765229 [TCP PDU reassembled in 29]"
